Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;8;Ник Перкат;None;Holden Commodore ZB;13;1'49.5892;None;None;162.607
2;5;Марк Винтерботтом;None;Ford Falcon FG X;13;1'49.8139;0.2247;0.2247;162.274
3;55;Час Мостер;None;Ford Falcon FG X;15;1'49.8229;0.2337;0.0090;162.261
4;21;Тим Бланкард;None;Holden Commodore ZB;14;1'49.8925;0.3033;0.0696;162.158
5;7;Андре Хаймгартнер;None;Nissan Altima;15;1'49.9753;0.3861;0.0828;162.036
6;97;Шейн ван Гисберген;None;Holden Commodore ZB;14;1'49.9946;0.4054;0.0193;162.007
7;888;Крэг Лаундес;None;Holden Commodore ZB;12;1'50.0354;0.4462;0.0408;161.947
8;14;Тим Слейд;None;Holden Commodore ZB;13;1'50.1738;0.5846;0.1384;161.744
9;1;Джейми Уинкап;None;Holden Commodore ZB;13;1'50.3034;0.7142;0.1296;161.554
10;23;Майкл Карузо;None;Nissan Altima;15;1'50.3258;0.7366;0.0224;161.521
11;34;Джеймс Голдинг;None;Holden Commodore ZB;13;1'50.3403;0.7511;0.0145;161.500
12;17;Скотт Маклафлин;None;Ford Falcon FG X;14;1'50.3459;0.7567;0.0056;161.492
13;99;Антон де Паскуале;None;Holden Commodore ZB;12;1'50.3747;0.7855;0.0288;161.449
14;2;Скотт Пай;None;Holden Commodore ZB;15;1'50.4295;0.8403;0.0548;161.369
15;9;Дэвид Рейнольдс;None;Holden Commodore ZB;13;1'50.6007;1.0115;0.1712;161.120
16;12;Фабиан Култхард;None;Ford Falcon FG X;12;1'50.7342;1.1450;0.1335;160.925
17;15;Рик Келли;None;Nissan Altima;14;1'50.7523;1.1631;0.0181;160.899
18;230;Уилл Дэвисон;None;Ford Falcon FG X;12;1'50.8973;1.3081;0.1450;160.689
19;33;Гарт Тандер;None;Holden Commodore ZB;15;1'50.9855;1.3963;0.0882;160.561
20;25;Джеймс Кортни;None;Holden Commodore ZB;14;1'51.0550;1.4658;0.0695;160.461
21;4;Маколи Джонс;None;Holden Commodore ZB;14;1'51.0730;1.4838;0.0180;160.434
22;56;Ричи Стэнэвей;None;Ford Falcon FG X;12;1'51.3031;1.7139;0.2301;160.103
23;78;Симона де Сильвестро;None;Nissan Altima;14;1'51.4145;1.8253;0.1114;159.943
24;6;Кэмерон Уотерс;None;Ford Falcon FG X;13;1'51.6665;2.0773;0.2520;159.582
25;42;Курт Костеки;None;Holden Commodore ZB;14;1'51.9312;2.3420;0.2647;159.204
26;19;Джек ЛеБрок;None;Holden Commodore ZB;14;1'52.0858;2.4966;0.1546;158.985
27;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;12;1'52.5347;2.9455;0.4489;158.351
28;35;Тодд Хазелвуд;None;Ford Falcon FG X;14;1'53.0588;3.4696;0.5241;157.617
