Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;8;2'04.9307;None;None;179.033
2;17;Скотт Маклафлин Александр Према;None;Ford Mustang GT;8;2'05.1262;0.1955;0.1955;178.753
3;15;Рик Келли Дейл Вуд;None;Nissan Altima;8;2'05.3449;0.4142;0.2187;178.442
4;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;7;2'05.4166;0.4859;0.0717;178.340
5;888;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;8;2'05.4969;0.5662;0.0803;178.225
6;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;8;2'05.5033;0.5726;0.0064;178.216
7;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;8;2'05.5280;0.5973;0.0247;178.181
8;55;Час Мостер Джеймс Моффат;None;Ford Mustang GT;8;2'05.6343;0.7036;0.1063;178.030
9;18;Марк Винтерботтом Стив Ричардс;None;Holden Commodore ZB;7;2'05.6363;0.7056;0.0020;178.028
10;23;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;8;2'05.7022;0.7715;0.0659;177.934
11;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;8;2'05.7697;0.8390;0.0675;177.839
12;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;8;2'05.8509;0.9202;0.0812;177.724
13;6;Кэмерон Уотерс Майкл Карузо;None;Ford Mustang GT;8;2'05.9234;0.9927;0.0725;177.622
14;14;Тим Слейд;None;Holden Commodore ZB;8;2'06.0033;1.0726;0.0799;177.509
15;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;8;2'06.0759;1.1452;0.0726;177.407
16;5;Ли Холдсуорт Томас Рэндл;None;Ford Mustang GT;8;2'06.1982;1.2675;0.1223;177.235
17;35;Тодд Хазелвуд Джек Смит;None;Holden Commodore ZB;8;2'06.2958;1.3651;0.0976;177.098
18;7;Андре Хаймгартнер Брайс Фуллвуд;None;Nissan Altima;7;2'06.3339;1.4032;0.0381;177.045
19;56;Brodie Kostecki Джейк Костеки;None;Holden Commodore ZB;7;2'06.4675;1.5368;0.1336;176.858
20;3;Гарри Джекобсон Дин Фьоре;None;Nissan Altima;7;2'06.6470;1.7163;0.1795;176.607
21;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;7;2'06.9144;1.9837;0.2674;176.235
22;21;Маколи Джонс Дин Кэнто;None;Holden Commodore ZB;7;2'07.4329;2.5022;0.5185;175.518
23;27;Александр Росси Джеймс Хинчклифф;None;Holden Commodore ZB;7;2'07.5300;2.5993;0.0971;175.384
24;33;Ричи Стэнэвей Крис Питер;None;Holden Commodore ZB;7;2'07.6413;2.7106;0.1113;175.231
25;8;Ник Перкат Тим Бланкард;None;Holden Commodore ZB;8;2'07.9765;3.0458;0.3352;174.772
26;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;7;2'09.3960;4.4653;1.4195;172.855
