Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Час Мостер Джеймс Моффат;None;Ford Mustang GT;21;2'05.6619;None;None;177.991
2;17;Скотт Маклафлин Александр Према;None;Ford Mustang GT;23;2'05.6885;0.0266;0.0266;177.954
3;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;18;2'05.7148;0.0529;0.0263;177.916
4;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;18;2'05.7200;0.0581;0.0052;177.909
5;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;21;2'06.1006;0.4387;0.3806;177.372
6;7;Андре Хаймгартнер Брайс Фуллвуд;None;Nissan Altima;19;2'06.1449;0.4830;0.0443;177.310
7;6;Кэмерон Уотерс Майкл Карузо;None;Ford Mustang GT;19;2'06.1598;0.4979;0.0149;177.289
8;888;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;19;2'06.1757;0.5138;0.0159;177.267
9;15;Рик Келли Дейл Вуд;None;Nissan Altima;18;2'06.1855;0.5236;0.0098;177.253
10;23;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;20;2'06.2673;0.6054;0.0818;177.138
11;5;Ли Холдсуорт Томас Рэндл;None;Ford Mustang GT;21;2'06.3946;0.7327;0.1273;176.960
12;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;16;2'06.4096;0.7477;0.0150;176.939
13;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;18;2'06.4200;0.7581;0.0104;176.924
14;18;Марк Винтерботтом Стив Ричардс;None;Holden Commodore ZB;18;2'06.5185;0.8566;0.0985;176.786
15;33;Ричи Стэнэвей Крис Питер;None;Holden Commodore ZB;20;2'06.7679;1.1060;0.2494;176.438
16;3;Гарри Джекобсон Дин Фьоре;None;Nissan Altima;21;2'06.9285;1.2666;0.1606;176.215
17;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;20;2'07.1383;1.4764;0.2098;175.924
18;14;Тим Слейд;None;Holden Commodore ZB;16;2'07.1386;1.4767;0.0003;175.924
19;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;21;2'07.1897;1.5278;0.0511;175.853
20;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;19;2'07.2008;1.5389;0.0111;175.838
21;8;Ник Перкат Тим Бланкард;None;Holden Commodore ZB;18;2'07.3173;1.6554;0.1165;175.677
22;56;Brodie Kostecki Джейк Костеки;None;Holden Commodore ZB;19;2'07.3836;1.7217;0.0663;175.586
23;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;5;2'07.6303;1.9684;0.2467;175.246
24;27;Александр Росси Джеймс Хинчклифф;None;Holden Commodore ZB;20;2'07.7217;2.0598;0.0914;175.121
25;35;Тодд Хазелвуд Джек Смит;None;Holden Commodore ZB;18;2'08.3379;2.6760;0.6162;174.280
