Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Час Мостер Джеймс Моффат;None;Ford Mustang GT;11;2'03.5089;None;None;181.094
2;17;Скотт Маклафлин Александр Према;None;Ford Mustang GT;11;2'03.6965;0.1876;0.1876;180.819
3;6;Кэмерон Уотерс Майкл Карузо;None;Ford Mustang GT;8;2'03.9501;0.4412;0.2536;180.450
4;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;8;2'04.0045;0.4956;0.0544;180.370
5;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;10;2'04.0516;0.5427;0.0471;180.302
6;888;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;9;2'04.0849;0.5760;0.0333;180.254
7;23;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;9;2'04.1619;0.6530;0.0770;180.142
8;18;Марк Винтерботтом Стив Ричардс;None;Holden Commodore ZB;11;2'04.5667;1.0578;0.4048;179.556
9;5;Ли Холдсуорт Томас Рэндл;None;Ford Mustang GT;12;2'04.6132;1.1043;0.0465;179.489
10;8;Ник Перкат Тим Бланкард;None;Holden Commodore ZB;8;2'04.7697;1.2608;0.1565;179.264
11;14;Тим Слейд;None;Holden Commodore ZB;10;2'04.8289;1.3200;0.0592;179.179
12;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;13;2'04.9477;1.4388;0.1188;179.009
13;3;Гарри Джекобсон Дин Фьоре;None;Nissan Altima;12;2'04.9563;1.4474;0.0086;178.996
14;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;12;2'04.9603;1.4514;0.0040;178.991
15;7;Андре Хаймгартнер Брайс Фуллвуд;None;Nissan Altima;12;2'05.2651;1.7562;0.3048;178.555
16;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;11;2'05.4777;1.9688;0.2126;178.253
17;15;Рик Келли Дейл Вуд;None;Nissan Altima;9;2'05.7493;2.2404;0.2716;177.868
18;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;12;2'05.9478;2.4389;0.1985;177.587
19;35;Тодд Хазелвуд Джек Смит;None;Holden Commodore ZB;12;2'05.9584;2.4495;0.0106;177.572
20;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;11;2'06.0036;2.4947;0.0452;177.509
21;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;11;2'06.1311;2.6222;0.1275;177.329
22;21;Маколи Джонс Дин Кэнто;None;Holden Commodore ZB;12;2'06.1897;2.6808;0.0586;177.247
23;33;Ричи Стэнэвей Крис Питер;None;Holden Commodore ZB;13;2'06.5729;3.0640;0.3832;176.710
24;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;11;2'07.0065;3.4976;0.4336;176.107
25;27;Александр Росси Джеймс Хинчклифф;None;Holden Commodore ZB;8;2'07.3338;3.8249;0.3273;175.654
None;56;Brodie Kostecki Джейк Костеки;None;Holden Commodore ZB;0;None;None;None;None
