Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;23;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;12;2'04.7544;None;None;179.286
2;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;11;2'04.7595;0.0051;0.0051;179.279
3;14;Тим Слейд;None;Holden Commodore ZB;11;2'04.9764;0.2220;0.2169;178.968
4;8;Ник Перкат Тим Бланкард;None;Holden Commodore ZB;7;2'05.2599;0.5055;0.2835;178.563
5;17;Скотт Маклафлин Александр Према;None;Ford Mustang GT;13;2'05.2806;0.5262;0.0207;178.533
6;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;12;2'05.3015;0.5471;0.0209;178.503
7;55;Час Мостер Джеймс Моффат;None;Ford Mustang GT;12;2'05.3061;0.5517;0.0046;178.497
8;35;Тодд Хазелвуд Джек Смит;None;Holden Commodore ZB;11;2'05.4128;0.6584;0.1067;178.345
9;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;12;2'05.5985;0.8441;0.1857;178.081
10;18;Марк Винтерботтом Стив Ричардс;None;Holden Commodore ZB;11;2'05.8142;1.0598;0.2157;177.776
11;5;Ли Холдсуорт Томас Рэндл;None;Ford Mustang GT;12;2'05.8388;1.0844;0.0246;177.741
12;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;13;2'05.9672;1.2128;0.1284;177.560
13;3;Гарри Джекобсон Дин Фьоре;None;Nissan Altima;11;2'06.0172;1.2628;0.0500;177.490
14;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;13;2'06.0758;1.3214;0.0586;177.407
15;7;Андре Хаймгартнер Брайс Фуллвуд;None;Nissan Altima;11;2'06.0816;1.3272;0.0058;177.399
16;21;Маколи Джонс Дин Кэнто;None;Holden Commodore ZB;11;2'06.1618;1.4074;0.0802;177.286
17;6;Кэмерон Уотерс Майкл Карузо;None;Ford Mustang GT;10;2'06.1943;1.4399;0.0325;177.240
18;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;11;2'06.2664;1.5120;0.0721;177.139
19;15;Рик Келли Дейл Вуд;None;Nissan Altima;12;2'06.3265;1.5721;0.0601;177.055
20;888;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;11;2'06.3437;1.5893;0.0172;177.031
21;56;Brodie Kostecki Джейк Костеки;None;Holden Commodore ZB;12;2'06.4342;1.6798;0.0905;176.904
22;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;12;2'06.4396;1.6852;0.0054;176.897
23;33;Ричи Стэнэвей Крис Питер;None;Holden Commodore ZB;12;2'07.1617;2.4073;0.7221;175.892
24;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;12;2'07.2711;2.5167;0.1094;175.741
25;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;12;2'07.3152;2.5608;0.0441;175.680
26;27;Александр Росси Джеймс Хинчклифф;None;Holden Commodore ZB;7;2'08.0356;3.2812;0.7204;174.692
