Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин Александр Према;None;Ford Mustang GT;20;2'03.7728;None;None;180.708
2;888;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;17;2'03.9327;0.1599;0.1599;180.475
3;6;Кэмерон Уотерс Майкл Карузо;None;Ford Mustang GT;17;2'03.9490;0.1762;0.0163;180.451
4;23;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;16;2'03.9918;0.2190;0.0428;180.389
5;55;Час Мостер Джеймс Моффат;None;Ford Mustang GT;19;2'04.0622;0.2894;0.0704;180.286
6;5;Ли Холдсуорт Томас Рэндл;None;Ford Mustang GT;19;2'04.0673;0.2945;0.0051;180.279
7;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;18;2'04.1348;0.3620;0.0675;180.181
8;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;18;2'04.1500;0.3772;0.0152;180.159
9;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;16;2'04.3315;0.5587;0.1815;179.896
10;15;Рик Келли Дейл Вуд;None;Nissan Altima;16;2'04.4975;0.7247;0.1660;179.656
11;14;Тим Слейд;None;Holden Commodore ZB;19;2'04.5245;0.7517;0.0270;179.617
12;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;15;2'04.5398;0.7670;0.0153;179.595
13;7;Андре Хаймгартнер Брайс Фуллвуд;None;Nissan Altima;17;2'04.6028;0.8300;0.0630;179.504
14;18;Марк Винтерботтом Стив Ричардс;None;Holden Commodore ZB;15;2'04.7099;0.9371;0.1071;179.350
15;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;16;2'04.7188;0.9460;0.0089;179.337
16;3;Гарри Джекобсон Дин Фьоре;None;Nissan Altima;18;2'04.7546;0.9818;0.0358;179.286
17;8;Ник Перкат Тим Бланкард;None;Holden Commodore ZB;18;2'04.8205;1.0477;0.0659;179.191
18;35;Тодд Хазелвуд Джек Смит;None;Holden Commodore ZB;15;2'05.1352;1.3624;0.3147;178.741
19;33;Ричи Стэнэвей Крис Питер;None;Holden Commodore ZB;21;2'05.2452;1.4724;0.1100;178.584
20;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;18;2'05.2683;1.4955;0.0231;178.551
21;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;17;2'05.7410;1.9682;0.4727;177.879
22;21;Маколи Джонс Дин Кэнто;None;Holden Commodore ZB;20;2'05.8574;2.0846;0.1164;177.715
23;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;19;2'07.1521;3.3793;1.2947;175.905
24;27;Александр Росси Джеймс Хинчклифф;None;Holden Commodore ZB;16;2'07.2281;3.4553;0.0760;175.800
