Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;12;Фабиан Култхард;None;Ford Mustang GT;13;1'30.1872;None;None;177.430
2;17;Скотт Маклафлин;None;Ford Mustang GT;12;1'30.2014;0.0142;0.0142;177.403
3;6;Кэмерон Уотерс;None;Ford Mustang GT;12;1'30.2103;0.0231;0.0089;177.385
4;55;Час Мостер;None;Ford Mustang GT;13;1'30.2341;0.0469;0.0238;177.338
5;34;Джеймс Голдинг;None;Holden Commodore ZB;12;1'30.6023;0.4151;0.3682;176.618
6;22;Джеймс Кортни;None;Holden Commodore ZB;11;1'30.6799;0.4927;0.0776;176.466
7;23;Уилл Дэвисон;None;Ford Mustang GT;12;1'30.6988;0.5116;0.0189;176.430
8;99;Антон де Паскуале;None;Holden Commodore ZB;10;1'30.7328;0.5456;0.0340;176.364
9;35;Тодд Хазелвуд;None;Holden Commodore ZB;13;1'30.7705;0.5833;0.0377;176.290
10;8;Ник Перкат;None;Holden Commodore ZB;12;1'30.7723;0.5851;0.0018;176.287
11;7;Андре Хаймгартнер;None;Nissan Altima L33;13;1'30.7813;0.5941;0.0090;176.269
12;88;Джейми Уинкап;None;Holden Commodore ZB;11;1'30.8099;0.6227;0.0286;176.214
13;9;Дэвид Рейнольдс;None;Holden Commodore ZB;13;1'30.8283;0.6411;0.0184;176.178
14;18;Марк Винтерботтом;None;Holden Commodore ZB;13;1'30.8586;0.6714;0.0303;176.119
15;200;Скотт Пай;None;Holden Commodore ZB;9;1'30.9642;0.7770;0.1056;175.915
16;14;Тим Слейд;None;Holden Commodore ZB;10;1'30.9730;0.7858;0.0088;175.898
17;15;Рик Келли;None;Nissan Altima L33;12;1'30.9933;0.8061;0.0203;175.859
18;5;Ли Холдсуорт;None;Ford Mustang GT;12;1'31.1580;0.9708;0.1647;175.541
19;78;Симона де Сильвестро;None;Nissan Altima L33;14;1'31.2676;1.0804;0.1096;175.330
20;33;Ричи Стэнэвей;None;Holden Commodore ZB;13;1'31.2867;1.0995;0.0191;175.293
21;97;Шейн ван Гисберген;None;Holden Commodore ZB;11;1'31.4807;1.2935;0.1940;174.922
22;19;Джек ЛеБрок;None;Holden Commodore ZB;14;1'31.6277;1.4405;0.1470;174.641
23;21;Маколи Джонс;None;Holden Commodore ZB;11;1'31.9997;1.8125;0.3720;173.935
24;3;Гарри Джекобсон;None;Nissan Altima L33;13;1'32.1836;1.9964;0.1839;173.588
