Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;7;1'29.5421;None;None;178.709
2;12;Фабиан Култхард;None;Ford Mustang GT;8;1'30.1787;0.6366;0.6366;177.447
3;55;Час Мостер;None;Ford Mustang GT;7;1'30.2771;0.7350;0.0984;177.254
4;99;Антон де Паскуале;None;Holden Commodore ZB;7;1'30.2774;0.7353;0.0003;177.253
5;6;Кэмерон Уотерс;None;Ford Mustang GT;7;1'30.3536;0.8115;0.0762;177.104
6;23;Уилл Дэвисон;None;Ford Mustang GT;9;1'30.3807;0.8386;0.0271;177.051
7;97;Шейн ван Гисберген;None;Holden Commodore ZB;8;1'30.5526;1.0105;0.1719;176.714
8;35;Тодд Хазелвуд;None;Holden Commodore ZB;6;1'30.6512;1.1091;0.0986;176.522
9;22;Джеймс Кортни;None;Holden Commodore ZB;10;1'30.7925;1.2504;0.1413;176.248
10;88;Джейми Уинкап;None;Holden Commodore ZB;12;1'30.8482;1.3061;0.0557;176.139
