Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;20;29'01.9226;None;None;160.753
2;1;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore ZB;20;29'02.1547;0.2321;0.2321;161.282
3;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG X;20;29'05.7436;3.8210;3.5889;160.140
4;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG X;20;29'06.2274;4.3048;0.4838;159.917
5;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG X;20;29'11.3931;9.4705;5.1657;159.176
6;7;Андре Хаймгартнер Аарен Рассел;None;Nissan Altima;20;29'11.6719;9.7493;0.2788;159.196
7;55;Час Мостер Джеймс Моффат;None;Ford Falcon FG X;20;29'12.3624;10.4398;0.6905;159.312
8;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;20;29'12.4927;10.5701;0.1303;159.448
9;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;20;29'15.9683;14.0457;3.4756;158.943
10;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore ZB;20;29'16.1393;14.2167;0.1710;160.130
11;97;Шейн ван Гисберген Эрл Бамбер;None;Holden Commodore ZB;20;29'16.3870;14.4644;0.2477;160.261
12;230;Уилл Дэвисон Алекс Дэвисон;None;Ford Falcon FG X;20;29'16.9658;15.0432;0.5788;158.769
13;6;Кэмерон Уотерс Дэвид Расселл;None;Ford Falcon FG X;20;29'17.2838;15.3612;0.3180;158.904
14;21;Тим Бланкард Дейл Вуд;None;Holden Commodore ZB;20;29'18.1690;16.2464;0.8852;159.023
15;33;Гарт Тандер Крис Питер;None;Holden Commodore ZB;20;29'18.5302;16.6076;0.3612;159.006
16;15;Рик Келли Гарри Джекобсон;None;Nissan Altima;20;29'18.8331;16.9105;0.3029;159.251
17;56;Ричи Стэнэвей Steven Owen;None;Ford Falcon FG X;20;29'20.8985;18.9759;2.0654;159.318
18;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;20;29'21.9105;19.9879;1.0120;159.419
19;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;20;29'21.9883;20.0657;0.0778;159.744
20;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;20;29'22.4221;20.4995;0.4338;159.058
21;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;20;29'26.5565;24.6339;4.1344;159.452
22;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;20;29'29.7618;27.8392;3.2053;158.856
23;35;Тодд Хазелвуд Брайс Фуллвуд;None;Ford Falcon FG X;20;29'30.4626;28.5400;0.7008;158.783
24;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;20;29'34.7353;32.8127;4.2727;159.837
25;8;Ник Перкат Маколи Джонс;None;Holden Commodore ZB;20;29'49.9728;48.0502;15.2375;159.225
None;25;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;2;2'40.9190;None;None;137.345
