Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;1;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore ZB;16;1'07.8467;None;None;164.488
2;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;18;1'08.2786;0.4319;0.4319;163.447
3;25;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;13;1'08.4458;0.5991;0.1672;163.048
4;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;19;1'08.4950;0.6483;0.0492;162.931
5;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;15;1'08.5013;0.6546;0.0063;162.916
6;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;12;1'08.5740;0.7273;0.0727;162.743
7;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG X;21;1'08.5853;0.7386;0.0113;162.717
8;15;Рик Келли Гарри Джекобсон;None;Nissan Altima;16;1'08.6119;0.7652;0.0266;162.654
9;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG X;22;1'08.6396;0.7929;0.0277;162.588
10;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore ZB;15;1'08.6610;0.8143;0.0214;162.537
11;8;Ник Перкат Маколи Джонс;None;Holden Commodore ZB;16;1'08.6677;0.8210;0.0067;162.521
12;21;Тим Бланкард Дейл Вуд;None;Holden Commodore ZB;15;1'08.7068;0.8601;0.0391;162.429
13;55;Час Мостер Джеймс Моффат;None;Ford Falcon FG X;19;1'08.7383;0.8916;0.0315;162.354
14;97;Шейн ван Гисберген Эрл Бамбер;None;Holden Commodore ZB;20;1'08.7871;0.9404;0.0488;162.239
15;6;Кэмерон Уотерс Дэвид Расселл;None;Ford Falcon FG X;16;1'08.8013;0.9546;0.0142;162.206
16;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;11;1'08.8031;0.9564;0.0018;162.201
17;33;Гарт Тандер Крис Питер;None;Holden Commodore ZB;17;1'08.8729;1.0262;0.0698;162.037
18;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;16;1'08.8987;1.0520;0.0258;161.976
19;7;Андре Хаймгартнер Аарен Рассел;None;Nissan Altima;15;1'08.9572;1.1105;0.0585;161.839
20;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;16;1'08.9623;1.1156;0.0051;161.827
21;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;12;1'08.9792;1.1325;0.0169;161.787
22;230;Уилл Дэвисон Алекс Дэвисон;None;Ford Falcon FG X;20;1'08.9894;1.1427;0.0102;161.763
23;56;Ричи Стэнэвей Steven Owen;None;Ford Falcon FG X;15;1'09.0236;1.1769;0.0342;161.683
24;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;18;1'09.0339;1.1872;0.0103;161.659
25;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG X;14;1'09.0678;1.2211;0.0339;161.580
26;35;Тодд Хазелвуд Брайс Фуллвуд;None;Ford Falcon FG X;17;1'09.6454;1.7987;0.5776;160.240
