Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;1;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore ZB;16;1'07.9688;None;None;164.192
2;97;Шейн ван Гисберген Эрл Бамбер;None;Holden Commodore ZB;17;1'08.0679;0.0991;0.0991;163.953
3;25;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;14;1'08.0713;0.1025;0.0034;163.945
4;33;Гарт Тандер Крис Питер;None;Holden Commodore ZB;15;1'08.2734;0.3046;0.2021;163.460
5;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore ZB;14;1'08.3377;0.3689;0.0643;163.306
6;6;Кэмерон Уотерс Дэвид Расселл;None;Ford Falcon FG X;12;1'08.3694;0.4006;0.0317;163.230
7;7;Андре Хаймгартнер Аарен Рассел;None;Nissan Altima;18;1'08.3725;0.4037;0.0031;163.223
8;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG X;17;1'08.3816;0.4128;0.0091;163.201
9;55;Час Мостер Джеймс Моффат;None;Ford Falcon FG X;7;1'08.4008;0.4320;0.0192;163.155
10;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;12;1'08.4092;0.4404;0.0084;163.135
11;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG X;16;1'08.4604;0.4916;0.0512;163.013
12;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;14;1'08.4711;0.5023;0.0107;162.988
13;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;16;1'08.4830;0.5142;0.0119;162.960
14;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;16;1'08.4832;0.5144;0.0002;162.959
15;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG X;15;1'08.5006;0.5318;0.0174;162.918
16;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;14;1'08.5039;0.5351;0.0033;162.910
17;8;Ник Перкат Маколи Джонс;None;Holden Commodore ZB;13;1'08.5040;0.5352;0.0001;162.910
18;15;Рик Келли Гарри Джекобсон;None;Nissan Altima;14;1'08.5815;0.6127;0.0775;162.726
19;230;Уилл Дэвисон Алекс Дэвисон;None;Ford Falcon FG X;14;1'08.5994;0.6306;0.0179;162.683
20;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;17;1'08.6486;0.6798;0.0492;162.567
21;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;15;1'08.6876;0.7188;0.0390;162.474
22;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;16;1'08.6955;0.7267;0.0079;162.456
23;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;19;1'08.9355;0.9667;0.2400;161.890
24;56;Ричи Стэнэвей Steven Owen;None;Ford Falcon FG X;14;1'08.9693;1.0005;0.0338;161.811
25;21;Тим Бланкард Дейл Вуд;None;Holden Commodore ZB;15;1'09.0854;1.1166;0.1161;161.539
26;35;Тодд Хазелвуд Брайс Фуллвуд;None;Ford Falcon FG X;13;1'09.3372;1.3684;0.2518;160.952
