Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;7;Андре Хаймгартнер Аарен Рассел;None;Nissan Altima;20;31'45.3677;None;None;156.465
2;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;20;31'46.2814;0.9137;0.9137;156.485
3;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG X;20;31'50.9110;5.5433;4.6296;157.556
4;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG X;20;31'51.5688;6.2011;0.6578;157.039
5;8;Ник Перкат Маколи Джонс;None;Holden Commodore ZB;20;31'51.9583;6.5906;0.3895;156.585
6;230;Уилл Дэвисон Алекс Дэвисон;None;Ford Falcon FG X;20;31'52.3666;6.9989;0.4083;156.311
7;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;20;31'54.0019;8.6342;1.6353;156.866
8;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG X;20;31'55.3497;9.9820;1.3478;157.580
9;21;Тим Бланкард Дейл Вуд;None;Holden Commodore ZB;20;31'58.1133;12.7456;2.7636;157.387
10;55;Час Мостер Джеймс Моффат;None;Ford Falcon FG X;20;32'04.4122;19.0445;6.2989;159.231
11;1;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore ZB;20;32'29.9610;44.5933;25.5488;160.829
12;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;20;32'30.9266;45.5589;0.9656;156.544
13;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore ZB;20;32'38.7063;53.3386;7.7797;156.417
14;25;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;20;32'44.8222;59.4545;6.1159;157.097
15;6;Кэмерон Уотерс Дэвид Расселл;None;Ford Falcon FG X;20;32'46.2059;1'00.8382;1.3837;156.756
16;97;Шейн ван Гисберген Эрл Бамбер;None;Holden Commodore ZB;20;32'46.7236;1'01.3559;0.5177;156.979
17;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;20;32'50.7391;1'05.3714;4.0155;157.714
18;56;Ричи Стэнэвей Steven Owen;None;Ford Falcon FG X;20;32'57.7479;1'12.3802;7.0088;156.833
19;33;Гарт Тандер Крис Питер;None;Holden Commodore ZB;20;32'57.9963;1'12.6286;0.2484;157.708
20;15;Рик Келли Гарри Джекобсон;None;Nissan Altima;20;33'00.2476;1'14.8799;2.2513;156.876
21;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;20;33'00.8844;1'15.5167;0.6368;155.775
22;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;19;31'46.5878;1.2201;None;159.307
23;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;19;32'04.6183;19.2506;18.0305;156.731
None;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;12;24'21.5352;None;None;140.409
None;35;Тодд Хазелвуд Брайс Фуллвуд;None;Ford Falcon FG X;10;19'18.3904;None;None;158.263
None;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;2;2'27.7543;None;None;157.057
