Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;15;Рик Келли Гарри Джекобсон;None;Nissan Altima;10;1'14.3447;None;None;150.111
2;33;Гарт Тандер Крис Питер;None;Holden Commodore ZB;10;1'15.1601;0.8154;0.8154;148.483
3;1;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore ZB;9;1'15.2925;0.9478;0.1324;148.221
4;8;Ник Перкат Маколи Джонс;None;Holden Commodore ZB;8;1'15.4365;1.0918;0.1440;147.938
5;25;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;8;1'15.4387;1.0940;0.0022;147.934
6;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;7;1'15.5759;1.2312;0.1372;147.666
7;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;9;1'15.6054;1.2607;0.0295;147.608
8;35;Тодд Хазелвуд Брайс Фуллвуд;None;Ford Falcon FG X;10;1'15.7206;1.3759;0.1152;147.383
9;56;Ричи Стэнэвей Steven Owen;None;Ford Falcon FG X;10;1'15.7903;1.4456;0.0697;147.248
10;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;7;1'15.8472;1.5025;0.0569;147.137
11;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;8;1'15.8600;1.5153;0.0128;147.113
12;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore ZB;10;1'15.9759;1.6312;0.1159;146.888
13;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;9;1'16.0799;1.7352;0.1040;146.687
14;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG X;11;1'16.0921;1.7474;0.0122;146.664
15;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;8;1'16.3064;1.9617;0.2143;146.252
16;55;Час Мостер Джеймс Моффат;None;Ford Falcon FG X;11;1'16.3164;1.9717;0.0100;146.233
17;6;Кэмерон Уотерс Дэвид Расселл;None;Ford Falcon FG X;9;1'16.3418;1.9971;0.0254;146.184
18;97;Шейн ван Гисберген Эрл Бамбер;None;Holden Commodore ZB;9;1'16.6237;2.2790;0.2819;145.646
19;21;Тим Бланкард Дейл Вуд;None;Holden Commodore ZB;10;1'16.7012;2.3565;0.0775;145.499
20;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG X;11;1'16.7296;2.3849;0.0284;145.445
21;230;Уилл Дэвисон Алекс Дэвисон;None;Ford Falcon FG X;10;1'16.8786;2.5339;0.1490;145.163
22;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG X;9;1'16.9732;2.6285;0.0946;144.985
23;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;8;1'17.2941;2.9494;0.3209;144.383
24;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;10;1'17.8832;3.5385;0.5891;143.291
25;7;Андре Хаймгартнер Аарен Рассел;None;Nissan Altima;5;1'18.1416;3.7969;0.2584;142.817
