Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;1;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore ZB;12;1'07.8389;None;None;164.507
2;55;Час Мостер Джеймс Моффат;None;Ford Falcon FG X;14;1'08.1206;0.2817;0.2817;163.827
3;25;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;13;1'08.1223;0.2834;0.0017;163.823
4;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;13;1'08.2097;0.3708;0.0874;163.613
5;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;14;1'08.3580;0.5191;0.1483;163.258
6;7;Андре Хаймгартнер Аарен Рассел;None;Nissan Altima;12;1'08.3610;0.5221;0.0030;163.250
7;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;13;1'08.3668;0.5279;0.0058;163.237
8;8;Ник Перкат Маколи Джонс;None;Holden Commodore ZB;14;1'08.3996;0.5607;0.0328;163.158
9;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;13;1'08.3998;0.5609;0.0002;163.158
10;97;Шейн ван Гисберген Эрл Бамбер;None;Holden Commodore ZB;11;1'08.4181;0.5792;0.0183;163.114
11;6;Кэмерон Уотерс Дэвид Расселл;None;Ford Falcon FG X;11;1'08.4195;0.5806;0.0014;163.111
12;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG X;11;1'08.4516;0.6127;0.0321;163.034
13;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore ZB;12;1'08.4601;0.6212;0.0085;163.014
14;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG X;11;1'08.4731;0.6342;0.0130;162.983
15;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG X;12;1'08.4802;0.6413;0.0071;162.966
16;15;Рик Келли Гарри Джекобсон;None;Nissan Altima;11;1'08.5391;0.7002;0.0589;162.826
17;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;13;1'08.6103;0.7714;0.0712;162.657
18;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;13;1'08.6421;0.8032;0.0318;162.582
19;33;Гарт Тандер Крис Питер;None;Holden Commodore ZB;12;1'08.6457;0.8068;0.0036;162.573
20;230;Уилл Дэвисон Алекс Дэвисон;None;Ford Falcon FG X;13;1'08.6907;0.8518;0.0450;162.467
21;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;10;1'08.7279;0.8890;0.0372;162.379
22;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;13;1'08.7972;0.9583;0.0693;162.215
23;21;Тим Бланкард Дейл Вуд;None;Holden Commodore ZB;12;1'08.9461;1.1072;0.1489;161.865
24;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;13;1'08.9753;1.1364;0.0292;161.797
25;35;Тодд Хазелвуд Брайс Фуллвуд;None;Ford Falcon FG X;11;1'09.0383;1.1994;0.0630;161.649
26;56;Ричи Стэнэвей Steven Owen;None;Ford Falcon FG X;13;1'09.2527;1.4138;0.2144;161.148
