Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;25;Час Мостер Уоррен Лафф;None;Holden Commodore ZB;21;2'05.4597;None;None;178.278
2;8;Ник Перкат Томас Рэндл;None;Holden Commodore ZB;21;2'05.7416;0.2819;0.2819;177.879
3;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;21;2'05.8175;0.3578;0.0759;177.771
4;55;Джек ЛеБрок Джеймс Моффат;None;Ford Mustang GT;23;2'05.8450;0.3853;0.0275;177.732
5;35;Гарри Джекобсон Дэвид Расселл;None;Holden Commodore ZB;20;2'06.0686;0.6089;0.2236;177.417
6;15;Рик Келли Дейл Вуд;None;Ford Mustang GT;18;2'06.0871;0.6274;0.0185;177.391
7;6;Кэмерон Уотерс Уилл Дэвисон;None;Ford Mustang GT;24;2'06.0884;0.6287;0.0013;177.389
8;9;Дэвид Рейнольдс Уилл Браун;None;Holden Commodore ZB;21;2'06.0892;0.6295;0.0008;177.388
9;34;Джейк Костеки Зейн Годдард;None;Holden Commodore ZB;20;2'06.1074;0.6477;0.0182;177.363
10;14;Тодд Хазелвуд Jordan Boys;None;Holden Commodore ZB;21;2'06.2133;0.7536;0.1059;177.214
11;5;Ли Холдсуорт Майкл Карузо;None;Ford Mustang GT;18;2'06.3653;0.9056;0.1520;177.001
12;44;Джеймс Кортни Broc Feeney;None;Ford Mustang GT;24;2'06.4524;0.9927;0.0871;176.879
13;7;Андре Хаймгартнер Dylan O'Keeffe;None;Ford Mustang GT;22;2'06.5223;1.0626;0.0699;176.781
14;17;Скотт Маклафлин Тим Слейд;None;Ford Mustang GT;25;2'06.5451;1.0854;0.0228;176.749
15;88;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;24;2'06.7202;1.2605;0.1751;176.505
16;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;8;2'06.7452;1.2855;0.0250;176.470
17;3;Маколи Джонс Тим Бланкард;None;Holden Commodore ZB;21;2'06.7929;1.3332;0.0477;176.404
18;99;Антон де Паскуале Brodie Kostecki;None;Holden Commodore ZB;20;2'06.8090;1.3493;0.0161;176.381
19;4;Джек Смит Джек Перкинс;None;Holden Commodore ZB;23;2'06.8906;1.4309;0.0816;176.268
20;18;Марк Винтерботтом Джеймс Голдинг;None;Holden Commodore ZB;23;2'07.0788;1.6191;0.1882;176.007
21;19;Алекс Дэвисон Джонатон Уэбб;None;Holden Commodore ZB;16;2'07.2723;1.8126;0.1935;175.739
22;2;Брайс Фуллвуд Курт Костеки;None;Holden Commodore ZB;21;2'07.4925;2.0328;0.2202;175.436
23;20;Скотт Пай Дин Фьоре;None;Holden Commodore ZB;25;2'07.5316;2.0719;0.0391;175.382
24;22;Крис Питер Steven Owen;None;Holden Commodore ZB;15;2'07.7749;2.3152;0.2433;175.048
25;40;Tyler Everingham Jayden Ojeda;None;Holden Commodore ZB;23;2'08.0954;2.6357;0.3205;174.610
