Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;6;Кэмерон Уотерс Уилл Дэвисон;None;Ford Mustang GT;20;2'04.1696;None;None;180.131
2;17;Скотт Маклафлин Тим Слейд;None;Ford Mustang GT;21;2'04.4633;0.2937;0.2937;179.705
3;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;19;2'04.4937;0.3241;0.0304;179.662
4;7;Андре Хаймгартнер Dylan O'Keeffe;None;Ford Mustang GT;16;2'04.7407;0.5711;0.2470;179.306
5;8;Ник Перкат Томас Рэндл;None;Holden Commodore ZB;17;2'04.9925;0.8229;0.2518;178.945
6;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;17;2'05.0729;0.9033;0.0804;178.830
7;5;Ли Холдсуорт Майкл Карузо;None;Ford Mustang GT;16;2'05.0965;0.9269;0.0236;178.796
8;99;Антон де Паскуале Brodie Kostecki;None;Holden Commodore ZB;17;2'05.1319;0.9623;0.0354;178.745
9;44;Джеймс Кортни Broc Feeney;None;Ford Mustang GT;19;2'05.1430;0.9734;0.0111;178.729
10;2;Брайс Фуллвуд Курт Костеки;None;Holden Commodore ZB;18;2'05.1440;0.9744;0.0010;178.728
11;18;Марк Винтерботтом Джеймс Голдинг;None;Holden Commodore ZB;19;2'05.3204;1.1508;0.1764;178.476
12;20;Скотт Пай Дин Фьоре;None;Holden Commodore ZB;22;2'05.3853;1.2157;0.0649;178.384
13;55;Джек ЛеБрок Джеймс Моффат;None;Ford Mustang GT;20;2'05.5677;1.3981;0.1824;178.125
14;25;Час Мостер Уоррен Лафф;None;Holden Commodore ZB;19;2'05.5812;1.4116;0.0135;178.106
15;14;Тодд Хазелвуд Jordan Boys;None;Holden Commodore ZB;19;2'05.6597;1.4901;0.0785;177.995
16;88;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;20;2'05.7202;1.5506;0.0605;177.909
17;35;Гарри Джекобсон Дэвид Расселл;None;Holden Commodore ZB;19;2'05.9568;1.7872;0.2366;177.575
18;9;Дэвид Рейнольдс Уилл Браун;None;Holden Commodore ZB;16;2'06.0002;1.8306;0.0434;177.514
19;34;Джейк Костеки Зейн Годдард;None;Holden Commodore ZB;15;2'06.0293;1.8597;0.0291;177.473
20;15;Рик Келли Дейл Вуд;None;Ford Mustang GT;18;2'06.1393;1.9697;0.1100;177.318
21;19;Алекс Дэвисон Джонатон Уэбб;None;Holden Commodore ZB;16;2'06.1648;1.9952;0.0255;177.282
22;3;Маколи Джонс Тим Бланкард;None;Holden Commodore ZB;17;2'06.2607;2.0911;0.0959;177.147
23;4;Джек Смит Джек Перкинс;None;Holden Commodore ZB;17;2'07.1110;2.9414;0.8503;175.962
24;22;Крис Питер Steven Owen;None;Holden Commodore ZB;19;2'07.6507;3.4811;0.5397;175.218
25;40;Tyler Everingham Jayden Ojeda;None;Holden Commodore ZB;23;2'08.0536;3.8840;0.4029;174.667
