Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;6;Кэмерон Уотерс Уилл Дэвисон;None;Ford Mustang GT;17;2'05.0666;None;None;178.839
2;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;19;2'05.2319;0.1653;0.1653;178.603
3;15;Рик Келли Дейл Вуд;None;Ford Mustang GT;18;2'05.2499;0.1833;0.0180;178.577
4;17;Скотт Маклафлин Тим Слейд;None;Ford Mustang GT;18;2'05.3411;0.2745;0.0912;178.447
5;5;Ли Холдсуорт Майкл Карузо;None;Ford Mustang GT;16;2'05.4233;0.3567;0.0822;178.330
6;8;Ник Перкат Томас Рэндл;None;Holden Commodore ZB;19;2'05.4742;0.4076;0.0509;178.258
7;18;Марк Винтерботтом Джеймс Голдинг;None;Holden Commodore ZB;21;2'05.4785;0.4119;0.0043;178.252
8;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;17;2'05.5292;0.4626;0.0507;178.180
9;34;Джейк Костеки Зейн Годдард;None;Holden Commodore ZB;20;2'05.7396;0.6730;0.2104;177.881
10;99;Антон де Паскуале Brodie Kostecki;None;Holden Commodore ZB;16;2'05.7747;0.7081;0.0351;177.832
11;25;Час Мостер Уоррен Лафф;None;Holden Commodore ZB;15;2'05.7913;0.7247;0.0166;177.808
12;2;Брайс Фуллвуд Курт Костеки;None;Holden Commodore ZB;18;2'05.8247;0.7581;0.0334;177.761
13;55;Джек ЛеБрок Джеймс Моффат;None;Ford Mustang GT;17;2'05.8904;0.8238;0.0657;177.668
14;88;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;18;2'05.8922;0.8256;0.0018;177.666
15;35;Гарри Джекобсон Дэвид Расселл;None;Holden Commodore ZB;20;2'05.9164;0.8498;0.0242;177.632
16;19;Алекс Дэвисон Джонатон Уэбб;None;Holden Commodore ZB;14;2'06.1962;1.1296;0.2798;177.238
17;44;Джеймс Кортни Broc Feeney;None;Ford Mustang GT;20;2'06.2129;1.1463;0.0167;177.214
18;4;Джек Смит Джек Перкинс;None;Holden Commodore ZB;17;2'06.3575;1.2909;0.1446;177.012
19;7;Андре Хаймгартнер Dylan O'Keeffe;None;Ford Mustang GT;20;2'06.5841;1.5175;0.2266;176.695
20;9;Дэвид Рейнольдс Уилл Браун;None;Holden Commodore ZB;15;2'06.5925;1.5259;0.0084;176.683
21;14;Тодд Хазелвуд Jordan Boys;None;Holden Commodore ZB;16;2'06.6750;1.6084;0.0825;176.568
22;3;Маколи Джонс Тим Бланкард;None;Holden Commodore ZB;18;2'06.8368;1.7702;0.1618;176.343
23;20;Скотт Пай Дин Фьоре;None;Holden Commodore ZB;19;2'06.9119;1.8453;0.0751;176.238
24;40;Tyler Everingham Jayden Ojeda;None;Holden Commodore ZB;8;2'08.3488;3.2822;1.4369;174.265
25;22;Крис Питер Steven Owen;None;Holden Commodore ZB;10;2'09.2662;4.1996;0.9174;173.028
