Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;5;Ли Холдсуорт Майкл Карузо;None;Ford Mustang GT;11;2'04.0242;None;None;180.342
2;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;11;2'04.0351;0.0109;0.0109;180.326
3;17;Скотт Маклафлин Тим Слейд;None;Ford Mustang GT;12;2'04.1035;0.0793;0.0684;180.226
4;6;Кэмерон Уотерс Уилл Дэвисон;None;Ford Mustang GT;11;2'04.1056;0.0814;0.0021;180.223
5;88;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;11;2'04.2660;0.2418;0.1604;179.991
6;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;13;2'04.2813;0.2571;0.0153;179.969
7;99;Антон де Паскуале Brodie Kostecki;None;Holden Commodore ZB;12;2'04.4668;0.4426;0.1855;179.700
8;25;Час Мостер Уоррен Лафф;None;Holden Commodore ZB;12;2'04.4936;0.4694;0.0268;179.662
9;44;Джеймс Кортни Broc Feeney;None;Ford Mustang GT;12;2'04.5485;0.5243;0.0549;179.583
10;8;Ник Перкат Томас Рэндл;None;Holden Commodore ZB;10;2'04.5539;0.5297;0.0054;179.575
11;2;Брайс Фуллвуд Курт Костеки;None;Holden Commodore ZB;11;2'04.6050;0.5808;0.0511;179.501
12;20;Скотт Пай Дин Фьоре;None;Holden Commodore ZB;13;2'04.6320;0.6078;0.0270;179.462
13;9;Дэвид Рейнольдс Уилл Браун;None;Holden Commodore ZB;12;2'04.6730;0.6488;0.0410;179.403
14;7;Андре Хаймгартнер Dylan O'Keeffe;None;Ford Mustang GT;11;2'04.8529;0.8287;0.1799;179.145
15;55;Джек ЛеБрок Джеймс Моффат;None;Ford Mustang GT;12;2'04.9054;0.8812;0.0525;179.069
16;14;Тодд Хазелвуд Jordan Boys;None;Holden Commodore ZB;10;2'04.9729;0.9487;0.0675;178.973
17;3;Маколи Джонс Тим Бланкард;None;Holden Commodore ZB;11;2'05.0374;1.0132;0.0645;178.880
18;18;Марк Винтерботтом Джеймс Голдинг;None;Holden Commodore ZB;12;2'05.1731;1.1489;0.1357;178.686
19;15;Рик Келли Дейл Вуд;None;Ford Mustang GT;12;2'05.2592;1.2350;0.0861;178.564
20;19;Алекс Дэвисон Джонатон Уэбб;None;Holden Commodore ZB;12;2'05.3322;1.3080;0.0730;178.460
21;35;Гарри Джекобсон Дэвид Расселл;None;Holden Commodore ZB;12;2'05.4141;1.3899;0.0819;178.343
22;4;Джек Смит Джек Перкинс;None;Holden Commodore ZB;13;2'06.3498;2.3256;0.9357;177.022
23;22;Крис Питер Steven Owen;None;Holden Commodore ZB;11;2'06.3535;2.3293;0.0037;177.017
24;40;Tyler Everingham Jayden Ojeda;None;Holden Commodore ZB;13;2'06.6812;2.6570;0.3277;176.559
25;34;Джейк Костеки Зейн Годдард;None;Holden Commodore ZB;4;2'15.1542;11.1300;8.4730;165.490
