Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;6;Кэмерон Уотерс Уилл Дэвисон;None;Ford Mustang GT;16;2'05.0233;None;None;178.901
2;88;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;18;2'05.2891;0.2658;0.2658;178.521
3;44;Джеймс Кортни Broc Feeney;None;Ford Mustang GT;13;2'05.5226;0.4993;0.2335;178.189
4;9;Дэвид Рейнольдс Уилл Браун;None;Holden Commodore ZB;17;2'05.5617;0.5384;0.0391;178.133
5;5;Ли Холдсуорт Майкл Карузо;None;Ford Mustang GT;15;2'05.6530;0.6297;0.0913;178.004
6;2;Брайс Фуллвуд Курт Костеки;None;Holden Commodore ZB;17;2'05.7699;0.7466;0.1169;177.839
7;14;Тодд Хазелвуд Jordan Boys;None;Holden Commodore ZB;17;2'05.8178;0.7945;0.0479;177.771
8;17;Скотт Маклафлин Тим Слейд;None;Ford Mustang GT;19;2'05.8715;0.8482;0.0537;177.695
9;55;Джек ЛеБрок Джеймс Моффат;None;Ford Mustang GT;17;2'05.9025;0.8792;0.0310;177.651
10;99;Антон де Паскуале Brodie Kostecki;None;Holden Commodore ZB;16;2'05.9237;0.9004;0.0212;177.621
11;18;Марк Винтерботтом Джеймс Голдинг;None;Holden Commodore ZB;19;2'05.9355;0.9122;0.0118;177.605
12;15;Рик Келли Дейл Вуд;None;Ford Mustang GT;16;2'06.0109;0.9876;0.0754;177.498
13;7;Андре Хаймгартнер Dylan O'Keeffe;None;Ford Mustang GT;16;2'06.2527;1.2294;0.2418;177.158
14;25;Час Мостер Уоррен Лафф;None;Holden Commodore ZB;20;2'06.2615;1.2382;0.0088;177.146
15;35;Гарри Джекобсон Дэвид Расселл;None;Holden Commodore ZB;18;2'06.3044;1.2811;0.0429;177.086
16;20;Скотт Пай Дин Фьоре;None;Holden Commodore ZB;22;2'06.3182;1.2949;0.0138;177.067
17;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;16;2'06.4492;1.4259;0.1310;176.883
18;19;Алекс Дэвисон Джонатон Уэбб;None;Holden Commodore ZB;18;2'06.6193;1.5960;0.1701;176.646
19;3;Маколи Джонс Тим Бланкард;None;Holden Commodore ZB;16;2'06.6593;1.6360;0.0400;176.590
20;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;15;2'06.8215;1.7982;0.1622;176.364
21;8;Ник Перкат Томас Рэндл;None;Holden Commodore ZB;14;2'07.1314;2.1081;0.3099;175.934
22;34;Джейк Костеки Зейн Годдард;None;Holden Commodore ZB;21;2'07.2677;2.2444;0.1363;175.746
23;22;Крис Питер Steven Owen;None;Holden Commodore ZB;19;2'08.3292;3.3059;1.0615;174.292
24;4;Джек Смит Джек Перкинс;None;Holden Commodore ZB;21;2'08.5603;3.5370;0.2311;173.979
25;40;Tyler Everingham Jayden Ojeda;None;Holden Commodore ZB;21;2'08.7452;3.7219;0.1849;173.729
