Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Джек ЛеБрок Джеймс Моффат;None;Ford Mustang GT;21;2'06.0584;None;None;177.432
2;99;Антон де Паскуале Brodie Kostecki;None;Holden Commodore ZB;17;2'06.0828;0.0244;0.0244;177.397
3;17;Скотт Маклафлин Тим Слейд;None;Ford Mustang GT;21;2'06.1157;0.0573;0.0329;177.351
4;6;Кэмерон Уотерс Уилл Дэвисон;None;Ford Mustang GT;18;2'06.1832;0.1248;0.0675;177.256
5;25;Час Мостер Уоррен Лафф;None;Holden Commodore ZB;18;2'06.2333;0.1749;0.0501;177.186
6;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;19;2'06.2567;0.1983;0.0234;177.153
7;9;Дэвид Рейнольдс Уилл Браун;None;Holden Commodore ZB;17;2'06.3586;0.3002;0.1019;177.010
8;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;17;2'06.5142;0.4558;0.1556;176.792
9;35;Гарри Джекобсон Дэвид Расселл;None;Holden Commodore ZB;19;2'06.7766;0.7182;0.2624;176.426
10;18;Марк Винтерботтом Джеймс Голдинг;None;Holden Commodore ZB;21;2'06.8782;0.8198;0.1016;176.285
11;5;Ли Холдсуорт Майкл Карузо;None;Ford Mustang GT;14;2'07.0233;0.9649;0.1451;176.084
12;20;Скотт Пай Дин Фьоре;None;Holden Commodore ZB;24;2'07.0720;1.0136;0.0487;176.016
13;4;Джек Смит Джек Перкинс;None;Holden Commodore ZB;17;2'07.1174;1.0590;0.0454;175.953
14;34;Джейк Костеки Зейн Годдард;None;Holden Commodore ZB;17;2'07.2416;1.1832;0.1242;175.782
15;44;Джеймс Кортни Broc Feeney;None;Ford Mustang GT;19;2'07.4445;1.3861;0.2029;175.502
16;19;Алекс Дэвисон Джонатон Уэбб;None;Holden Commodore ZB;19;2'07.4665;1.4081;0.0220;175.471
17;7;Андре Хаймгартнер Dylan O'Keeffe;None;Ford Mustang GT;21;2'07.5072;1.4488;0.0407;175.415
18;8;Ник Перкат Томас Рэндл;None;Holden Commodore ZB;18;2'07.5366;1.4782;0.0294;175.375
19;15;Рик Келли Дейл Вуд;None;Ford Mustang GT;18;2'07.5567;1.4983;0.0201;175.347
20;14;Тодд Хазелвуд Jordan Boys;None;Holden Commodore ZB;22;2'07.6149;1.5565;0.0582;175.267
21;3;Маколи Джонс Тим Бланкард;None;Holden Commodore ZB;18;2'07.7465;1.6881;0.1316;175.087
22;2;Брайс Фуллвуд Курт Костеки;None;Holden Commodore ZB;21;2'08.1686;2.1102;0.4221;174.510
23;88;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;8;2'08.3642;2.3058;0.1956;174.244
24;22;Крис Питер Steven Owen;None;Holden Commodore ZB;21;2'08.3659;2.3075;0.0017;174.242
25;40;Tyler Everingham Jayden Ojeda;None;Holden Commodore ZB;21;2'09.6400;3.5816;1.2741;172.530
