Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин Тим Слейд;None;Ford Mustang GT;17;2'04.3716;None;None;179.838
2;2;Брайс Фуллвуд Курт Костеки;None;Holden Commodore ZB;17;2'04.4849;0.1133;0.1133;179.674
3;5;Ли Холдсуорт Майкл Карузо;None;Ford Mustang GT;18;2'04.5299;0.1583;0.0450;179.609
4;6;Кэмерон Уотерс Уилл Дэвисон;None;Ford Mustang GT;18;2'04.5437;0.1721;0.0138;179.589
5;88;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;15;2'04.6280;0.2564;0.0843;179.468
6;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;21;2'04.6791;0.3075;0.0511;179.394
7;25;Час Мостер Уоррен Лафф;None;Holden Commodore ZB;15;2'04.7582;0.3866;0.0791;179.281
8;19;Алекс Дэвисон Джонатон Уэбб;None;Holden Commodore ZB;17;2'04.8075;0.4359;0.0493;179.210
9;44;Джеймс Кортни Broc Feeney;None;Ford Mustang GT;16;2'04.8542;0.4826;0.0467;179.143
10;20;Скотт Пай Дин Фьоре;None;Holden Commodore ZB;18;2'04.9308;0.5592;0.0766;179.033
11;8;Ник Перкат Томас Рэндл;None;Holden Commodore ZB;16;2'04.9438;0.5722;0.0130;179.014
12;55;Джек ЛеБрок Джеймс Моффат;None;Ford Mustang GT;18;2'05.1590;0.7874;0.2152;178.707
13;99;Антон де Паскуале Brodie Kostecki;None;Holden Commodore ZB;17;2'05.2312;0.8596;0.0722;178.604
14;7;Андре Хаймгартнер Dylan O'Keeffe;None;Ford Mustang GT;14;2'05.2912;0.9196;0.0600;178.518
15;14;Тодд Хазелвуд Jordan Boys;None;Holden Commodore ZB;13;2'05.4324;1.0608;0.1412;178.317
16;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;18;2'05.4877;1.1161;0.0553;178.238
17;15;Рик Келли Дейл Вуд;None;Ford Mustang GT;14;2'05.5618;1.1902;0.0741;178.133
18;34;Джейк Костеки Зейн Годдард;None;Holden Commodore ZB;19;2'05.5973;1.2257;0.0355;178.083
19;18;Марк Винтерботтом Джеймс Голдинг;None;Holden Commodore ZB;19;2'05.8190;1.4474;0.2217;177.769
20;9;Дэвид Рейнольдс Уилл Браун;None;Holden Commodore ZB;14;2'05.8702;1.4986;0.0512;177.697
21;3;Маколи Джонс Тим Бланкард;None;Holden Commodore ZB;14;2'06.3173;1.9457;0.4471;177.068
22;35;Гарри Джекобсон Дэвид Расселл;None;Holden Commodore ZB;7;2'06.5916;2.2200;0.2743;176.684
23;4;Джек Смит Джек Перкинс;None;Holden Commodore ZB;17;2'06.7636;2.3920;0.1720;176.444
24;22;Крис Питер Steven Owen;None;Holden Commodore ZB;15;2'06.8062;2.4346;0.0426;176.385
25;40;Tyler Everingham Jayden Ojeda;None;Holden Commodore ZB;18;2'06.9094;2.5378;0.1032;176.242
