Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;99;Антон де Паскуале;None;Holden Commodore ZB;16;1'20.8959;None;None;143.295
2;5;Ли Холдсуорт;None;Ford Mustang GT;17;1'21.1962;0.3003;0.3003;142.765
3;12;Фабиан Култхард;None;Ford Mustang GT;18;1'21.2379;0.3420;0.0417;142.692
4;9;Дэвид Рейнольдс;None;Holden Commodore ZB;13;1'21.3356;0.4397;0.0977;142.520
5;18;Марк Винтерботтом;None;Holden Commodore ZB;15;1'21.3426;0.4467;0.0070;142.508
6;6;Кэмерон Уотерс;None;Ford Mustang GT;14;1'21.3905;0.4946;0.0479;142.424
7;97;Шейн ван Гисберген;None;Holden Commodore ZB;15;1'21.5180;0.6221;0.1275;142.201
8;55;Час Мостер;None;Ford Mustang GT;15;1'21.5484;0.6525;0.0304;142.148
9;23;Уилл Дэвисон;None;Ford Mustang GT;16;1'21.5519;0.6560;0.0035;142.142
10;2;Скотт Пай;None;Holden Commodore ZB;15;1'21.5926;0.6967;0.0407;142.071
11;14;Тим Слейд;None;Holden Commodore ZB;15;1'21.6904;0.7945;0.0978;141.901
12;17;Скотт Маклафлин;None;Ford Mustang GT;7;1'21.7381;0.8422;0.0477;141.818
13;88;Джейми Уинкап;None;Holden Commodore ZB;16;1'21.8903;0.9944;0.1522;141.555
14;35;Тодд Хазелвуд;None;Holden Commodore ZB;17;1'21.9387;1.0428;0.0484;141.471
15;19;Джек ЛеБрок;None;Holden Commodore ZB;17;1'21.9798;1.0839;0.0411;141.400
16;7;Андре Хаймгартнер;None;Nissan Altima;18;1'22.0687;1.1728;0.0889;141.247
17;22;Джеймс Кортни;None;Holden Commodore ZB;10;1'22.1001;1.2042;0.0314;141.193
18;8;Ник Перкат;None;Holden Commodore ZB;18;1'22.1293;1.2334;0.0292;141.143
19;33;Ричи Стэнэвей;None;Holden Commodore ZB;18;1'22.1470;1.2511;0.0177;141.112
20;3;Гарри Джекобсон;None;Nissan Altima;15;1'22.3979;1.5020;0.2509;140.683
21;34;Джеймс Голдинг;None;Holden Commodore ZB;14;1'22.5965;1.7006;0.1986;140.344
22;21;Маколи Джонс;None;Holden Commodore ZB;15;1'22.6085;1.7126;0.0120;140.324
23;15;Рик Келли;None;Nissan Altima;9;1'22.7663;1.8704;0.1578;140.057
24;78;Симона де Сильвестро;None;Nissan Altima;16;1'22.9936;2.0977;0.2273;139.673
