Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Час Мостер;None;Ford Mustang GT;28;1'21.0525;None;None;143.018
2;6;Кэмерон Уотерс;None;Ford Mustang GT;42;1'21.2220;0.1695;0.1695;142.719
3;17;Скотт Маклафлин;None;Ford Mustang GT;7;1'21.2245;0.1720;0.0025;142.715
4;12;Фабиан Култхард;None;Ford Mustang GT;4;1'21.2644;0.2119;0.0399;142.645
5;14;Тим Слейд;None;Holden Commodore ZB;69;1'21.2919;0.2394;0.0275;142.597
6;88;Джейми Уинкап;None;Holden Commodore ZB;7;1'21.4489;0.3964;0.1570;142.322
7;97;Шейн ван Гисберген;None;Holden Commodore ZB;9;1'21.5028;0.4503;0.0539;142.228
8;8;Ник Перкат;None;Holden Commodore ZB;29;1'21.5120;0.4595;0.0092;142.212
9;5;Ли Холдсуорт;None;Ford Mustang GT;21;1'21.5351;0.4826;0.0231;142.171
10;23;Уилл Дэвисон;None;Ford Mustang GT;20;1'21.6835;0.6310;0.1484;141.913
11;9;Дэвид Рейнольдс;None;Holden Commodore ZB;49;1'21.7337;0.6812;0.0502;141.826
12;78;Симона де Сильвестро;None;Nissan Altima;48;1'21.7394;0.6869;0.0057;141.816
13;18;Марк Винтерботтом;None;Holden Commodore ZB;49;1'21.7406;0.6881;0.0012;141.814
14;35;Тодд Хазелвуд;None;Holden Commodore ZB;45;1'21.8065;0.7540;0.0659;141.700
15;22;Джеймс Кортни;None;Holden Commodore ZB;22;1'21.8198;0.7673;0.0133;141.677
16;2;Скотт Пай;None;Holden Commodore ZB;6;1'21.8212;0.7687;0.0014;141.674
17;99;Антон де Паскуале;None;Holden Commodore ZB;41;1'21.8641;0.8116;0.0429;141.600
18;7;Андре Хаймгартнер;None;Nissan Altima;7;1'21.8822;0.8297;0.0181;141.569
19;15;Рик Келли;None;Nissan Altima;19;1'22.0439;0.9914;0.1617;141.290
20;34;Джеймс Голдинг;None;Holden Commodore ZB;30;1'22.0724;1.0199;0.0285;141.241
21;33;Ричи Стэнэвей;None;Holden Commodore ZB;13;1'22.2325;1.1800;0.1601;140.966
22;3;Гарри Джекобсон;None;Nissan Altima;50;1'22.4037;1.3512;0.1712;140.673
23;19;Джек ЛеБрок;None;Holden Commodore ZB;24;1'22.6020;1.5495;0.1983;140.335
