Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;7;1'19.5982;None;None;145.631
2;88;Джейми Уинкап;None;Holden Commodore ZB;8;1'19.6483;0.0501;0.0501;145.539
3;12;Фабиан Култхард;None;Ford Mustang GT;8;1'19.6663;0.0681;0.0180;145.506
4;8;Ник Перкат;None;Holden Commodore ZB;8;1'19.6678;0.0696;0.0015;145.504
5;6;Кэмерон Уотерс;None;Ford Mustang GT;8;1'19.7432;0.1450;0.0754;145.366
6;23;Уилл Дэвисон;None;Ford Mustang GT;11;1'19.7617;0.1635;0.0185;145.332
7;97;Шейн ван Гисберген;None;Holden Commodore ZB;9;1'19.8946;0.2964;0.1329;145.091
8;15;Рик Келли;None;Nissan Altima;10;1'19.9029;0.3047;0.0083;145.076
9;9;Дэвид Рейнольдс;None;Holden Commodore ZB;12;1'20.0107;0.4125;0.1078;144.880
10;22;Джеймс Кортни;None;Holden Commodore ZB;11;1'20.0566;0.4584;0.0459;144.797
11;14;Тим Слейд;None;Holden Commodore ZB;9;1'20.0644;0.4662;0.0078;144.783
12;55;Час Мостер;None;Ford Mustang GT;8;1'20.0828;0.4846;0.0184;144.750
13;7;Андре Хаймгартнер;None;Nissan Altima;11;1'20.1532;0.5550;0.0704;144.623
14;5;Ли Холдсуорт;None;Ford Mustang GT;8;1'20.2092;0.6110;0.0560;144.522
15;2;Скотт Пай;None;Holden Commodore ZB;9;1'20.2864;0.6882;0.0772;144.383
16;18;Марк Винтерботтом;None;Holden Commodore ZB;12;1'20.3580;0.7598;0.0716;144.254
17;21;Маколи Джонс;None;Holden Commodore ZB;9;1'20.3643;0.7661;0.0063;144.243
18;33;Ричи Стэнэвей;None;Holden Commodore ZB;10;1'20.4014;0.8032;0.0371;144.176
19;34;Джеймс Голдинг;None;Holden Commodore ZB;8;1'20.4663;0.8681;0.0649;144.060
20;3;Гарри Джекобсон;None;Nissan Altima;12;1'20.4927;0.8945;0.0264;144.013
21;35;Тодд Хазелвуд;None;Holden Commodore ZB;9;1'20.6134;1.0152;0.1207;143.797
22;78;Симона де Сильвестро;None;Nissan Altima;10;1'20.7216;1.1234;0.1082;143.604
23;19;Джек ЛеБрок;None;Holden Commodore ZB;8;1'20.9141;1.3159;0.1925;143.263
