Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;8;1'19.4625;None;None;145.880
2;55;Час Мостер;None;Ford Mustang GT;8;1'19.5528;0.0903;0.0903;145.714
3;6;Кэмерон Уотерс;None;Ford Mustang GT;11;1'19.5592;0.0967;0.0064;145.702
4;8;Ник Перкат;None;Holden Commodore ZB;8;1'19.5698;0.1073;0.0106;145.683
5;12;Фабиан Култхард;None;Ford Mustang GT;10;1'19.6117;0.1492;0.0419;145.606
6;9;Дэвид Рейнольдс;None;Holden Commodore ZB;10;1'19.6523;0.1898;0.0406;145.532
7;99;Антон де Паскуале;None;Holden Commodore ZB;11;1'19.7125;0.2500;0.0602;145.422
8;23;Уилл Дэвисон;None;Ford Mustang GT;9;1'19.7403;0.2778;0.0278;145.371
9;35;Тодд Хазелвуд;None;Holden Commodore ZB;9;1'19.7426;0.2801;0.0023;145.367
10;97;Шейн ван Гисберген;None;Holden Commodore ZB;11;1'19.8242;0.3617;0.0816;145.219
11;14;Тим Слейд;None;Holden Commodore ZB;10;1'19.8375;0.3750;0.0133;145.194
12;88;Джейми Уинкап;None;Holden Commodore ZB;9;1'19.8657;0.4032;0.0282;145.143
13;2;Скотт Пай;None;Holden Commodore ZB;11;1'19.9071;0.4446;0.0414;145.068
14;5;Ли Холдсуорт;None;Ford Mustang GT;11;1'19.9396;0.4771;0.0325;145.009
15;22;Джеймс Кортни;None;Holden Commodore ZB;11;1'20.0383;0.5758;0.0987;144.830
16;15;Рик Келли;None;Nissan Altima;9;1'20.0559;0.5934;0.0176;144.798
17;7;Андре Хаймгартнер;None;Nissan Altima;12;1'20.0589;0.5964;0.0030;144.793
18;34;Джеймс Голдинг;None;Holden Commodore ZB;11;1'20.0918;0.6293;0.0329;144.733
19;33;Ричи Стэнэвей;None;Holden Commodore ZB;10;1'20.2610;0.7985;0.1692;144.428
20;78;Симона де Сильвестро;None;Nissan Altima;10;1'20.4950;1.0325;0.2340;144.008
21;21;Маколи Джонс;None;Holden Commodore ZB;8;1'20.5575;1.0950;0.0625;143.897
22;19;Джек ЛеБрок;None;Holden Commodore ZB;10;1'20.7414;1.2789;0.1839;143.569
23;3;Гарри Джекобсон;None;Nissan Altima;9;1'20.8242;1.3617;0.0828;143.422
None;18;Марк Винтерботтом;None;Holden Commodore ZB;0;None;None;None;None
