Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;14;1'20.2212;None;None;144.500
2;97;Шейн ван Гисберген;None;Holden Commodore ZB;13;1'20.3178;0.0966;0.0966;144.326
3;14;Тим Слейд;None;Holden Commodore ZB;13;1'20.4638;0.2426;0.1460;144.064
4;99;Антон де Паскуале;None;Holden Commodore ZB;14;1'20.5141;0.2929;0.0503;143.974
5;9;Дэвид Рейнольдс;None;Holden Commodore ZB;11;1'20.6014;0.3802;0.0873;143.818
6;2;Скотт Пай;None;Holden Commodore ZB;12;1'20.6223;0.4011;0.0209;143.781
7;5;Ли Холдсуорт;None;Ford Mustang GT;16;1'20.8242;0.6030;0.2019;143.422
8;22;Джеймс Кортни;None;Holden Commodore ZB;12;1'21.0319;0.8107;0.2077;143.054
9;78;Симона де Сильвестро;None;Nissan Altima;11;1'21.1052;0.8840;0.0733;142.925
10;7;Андре Хаймгартнер;None;Nissan Altima;15;1'21.1125;0.8913;0.0073;142.912
11;55;Час Мостер;None;Ford Mustang GT;13;1'21.2428;1.0216;0.1303;142.683
12;19;Джек ЛеБрок;None;Holden Commodore ZB;15;1'21.2763;1.0551;0.0335;142.624
13;88;Джейми Уинкап;None;Holden Commodore ZB;13;1'21.3310;1.1098;0.0547;142.528
14;12;Фабиан Култхард;None;Ford Mustang GT;16;1'21.3874;1.1662;0.0564;142.429
15;8;Ник Перкат;None;Holden Commodore ZB;12;1'21.4415;1.2203;0.0541;142.335
16;33;Ричи Стэнэвей;None;Holden Commodore ZB;15;1'21.4663;1.2451;0.0248;142.291
17;35;Тодд Хазелвуд;None;Holden Commodore ZB;16;1'21.5090;1.2878;0.0427;142.217
18;15;Рик Келли;None;Nissan Altima;16;1'21.5466;1.3254;0.0376;142.151
19;6;Кэмерон Уотерс;None;Ford Mustang GT;9;1'21.5691;1.3479;0.0225;142.112
20;23;Уилл Дэвисон;None;Ford Mustang GT;14;1'21.5765;1.3553;0.0074;142.099
21;21;Маколи Джонс;None;Holden Commodore ZB;11;1'21.6674;1.4462;0.0909;141.941
22;18;Марк Винтерботтом;None;Holden Commodore ZB;20;1'21.6866;1.4654;0.0192;141.908
23;34;Джеймс Голдинг;None;Holden Commodore ZB;12;1'21.9808;1.7596;0.2942;141.398
24;3;Гарри Джекобсон;None;Nissan Altima;19;1'22.4020;2.1808;0.4212;140.676
