Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore VF;9;1'19.2951;None;None;146.188
2;88;Джейми Уинкап;None;Holden Commodore VF;9;1'19.3335;0.0384;0.0384;146.117
3;12;Фабиан Култхард;None;Ford Falcon FG-X;8;1'19.4786;0.1835;0.1451;145.850
4;17;Скотт Маклафлин;None;Ford Falcon FG-X;8;1'19.4976;0.2025;0.0190;145.815
5;55;Час Мостер;None;Ford Falcon FG-X;6;1'19.5437;0.2486;0.0461;145.731
6;22;Джеймс Кортни;None;Holden Commodore VF;9;1'19.6258;0.3307;0.0821;145.580
7;8;Ник Перкат;None;Holden Commodore VF;10;1'19.6263;0.3312;0.0005;145.580
8;14;Тим Слейд;None;Holden Commodore VF;8;1'19.6992;0.4041;0.0729;145.446
9;6;Кэмерон Уотерс;None;Ford Falcon FG-X;7;1'19.7921;0.4970;0.0929;145.277
10;33;Гарт Тандер;None;Holden Commodore VF;12;1'19.8310;0.5359;0.0389;145.206
11;2;Скотт Пай;None;Holden Commodore VF;9;1'19.8784;0.5833;0.0474;145.120
12;5;Марк Винтерботтом;None;Ford Falcon FG-X;11;1'19.9038;0.6087;0.0254;145.074
13;23;Майкл Карузо;None;Nissan Altima;11;1'19.9154;0.6203;0.0116;145.053
14;34;Джеймс Моффат;None;Holden Commodore VF;11;1'19.9162;0.6211;0.0008;145.051
15;888;Крэг Лаундес;None;Holden Commodore VF;10;1'19.9174;0.6223;0.0012;145.049
16;7;Тодд Келли;None;Nissan Altima;11;1'19.9181;0.6230;0.0007;145.048
17;9;Дэвид Рейнольдс;None;Holden Commodore VF;9;1'19.9832;0.6881;0.0651;144.930
18;56;Джейсон Брайт;None;Ford Falcon FG-X;8;1'19.9993;0.7042;0.0161;144.901
19;15;Рик Келли;None;Nissan Altima;10;1'20.0261;0.7310;0.0268;144.852
20;19;Уилл Дэвисон;None;Holden Commodore VF;4;1'20.1834;0.8883;0.1573;144.568
21;99;Дейл Вуд;None;Holden Commodore VF;11;1'20.3248;1.0297;0.1414;144.314
22;18;Ли Холдсуорт;None;Holden Commodore VF;11;1'20.4047;1.1096;0.0799;144.170
23;21;Тим Бланкард;None;Holden Commodore VF;10;1'20.5835;1.2884;0.1788;143.850
24;3;Таз Дуглас;None;Holden Commodore VF;9;1'20.9970;1.7019;0.4135;143.116
25;78;Симона де Сильвестро;None;Nissan Altima;9;1'21.2249;1.9298;0.2279;142.714
26;62;Алекс Рулло;None;Holden Commodore VF;9;1'21.8345;2.5394;0.6096;141.651
