Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап;None;Holden Commodore VF;19;1'20.4006;None;None;144.178
2;97;Шейн ван Гисберген;None;Holden Commodore VF;19;1'20.5254;0.1248;0.1248;143.954
3;15;Рик Келли;None;Nissan Altima;16;1'20.5798;0.1792;0.0544;143.857
4;17;Скотт Маклафлин;None;Ford Falcon FG-X;11;1'20.6519;0.2513;0.0721;143.728
5;23;Майкл Карузо;None;Nissan Altima;18;1'20.6728;0.2722;0.0209;143.691
6;2;Скотт Пай;None;Holden Commodore VF;19;1'20.6773;0.2767;0.0045;143.683
7;22;Джеймс Кортни;None;Holden Commodore VF;16;1'20.7031;0.3025;0.0258;143.637
8;6;Кэмерон Уотерс;None;Ford Falcon FG-X;16;1'20.7328;0.3322;0.0297;143.584
9;5;Марк Винтерботтом;None;Ford Falcon FG-X;17;1'20.7362;0.3356;0.0034;143.578
10;8;Ник Перкат;None;Holden Commodore VF;15;1'20.9206;0.5200;0.1844;143.251
11;9;Дэвид Рейнольдс;None;Holden Commodore VF;13;1'20.9764;0.5758;0.0558;143.152
12;18;Ли Холдсуорт;None;Holden Commodore VF;18;1'20.9966;0.5960;0.0202;143.117
13;12;Фабиан Култхард;None;Ford Falcon FG-X;17;1'21.0733;0.6727;0.0767;142.981
14;14;Тим Слейд;None;Holden Commodore VF;17;1'21.0793;0.6787;0.0060;142.971
15;34;Джеймс Моффат;None;Holden Commodore VF;19;1'21.1869;0.7863;0.1076;142.781
16;19;Уилл Дэвисон;None;Holden Commodore VF;18;1'21.1910;0.7904;0.0041;142.774
17;55;Час Мостер;None;Ford Falcon FG-X;14;1'21.3458;0.9452;0.1548;142.502
18;21;Тим Бланкард;None;Holden Commodore VF;17;1'21.3546;0.9540;0.0088;142.487
19;7;Тодд Келли;None;Nissan Altima;18;1'21.5014;1.1008;0.1468;142.230
20;33;Гарт Тандер;None;Holden Commodore VF;17;1'21.5418;1.1412;0.0404;142.160
21;888;Крэг Лаундес;None;Holden Commodore VF;15;1'21.5541;1.1535;0.0123;142.138
22;99;Дейл Вуд;None;Holden Commodore VF;14;1'21.9006;1.5000;0.3465;141.537
23;3;Таз Дуглас;None;Holden Commodore VF;17;1'22.1107;1.7101;0.2101;141.175
24;56;Джейсон Брайт;None;Ford Falcon FG-X;11;1'22.4321;2.0315;0.3214;140.624
25;78;Симона де Сильвестро;None;Nissan Altima;21;1'23.0326;2.6320;0.6005;139.607
26;62;Алекс Рулло;None;Holden Commodore VF;14;1'24.1425;3.7419;1.1099;137.766
