Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG-X;15;1'19.8355;None;None;145.198
2;15;Рик Келли;None;Nissan Altima;18;1'19.9241;0.0886;0.0886;145.037
3;97;Шейн ван Гисберген;None;Holden Commodore VF;16;1'19.9370;0.1015;0.0129;145.014
4;88;Джейми Уинкап;None;Holden Commodore VF;15;1'20.0363;0.2008;0.0993;144.834
5;7;Тодд Келли;None;Nissan Altima;15;1'20.1109;0.2754;0.0746;144.699
6;8;Ник Перкат;None;Holden Commodore VF;17;1'20.1266;0.2911;0.0157;144.671
7;9;Дэвид Рейнольдс;None;Holden Commodore VF;14;1'20.2399;0.4044;0.1133;144.466
8;55;Час Мостер;None;Ford Falcon FG-X;20;1'20.2429;0.4074;0.0030;144.461
9;12;Фабиан Култхард;None;Ford Falcon FG-X;14;1'20.3479;0.5124;0.1050;144.272
10;23;Майкл Карузо;None;Nissan Altima;12;1'20.3820;0.5465;0.0341;144.211
11;5;Марк Винтерботтом;None;Ford Falcon FG-X;16;1'20.4201;0.5846;0.0381;144.143
12;18;Ли Холдсуорт;None;Holden Commodore VF;16;1'20.4351;0.5996;0.0150;144.116
13;19;Уилл Дэвисон;None;Holden Commodore VF;18;1'20.4421;0.6066;0.0070;144.103
14;34;Джеймс Моффат;None;Holden Commodore VF;15;1'20.4423;0.6068;0.0002;144.103
15;14;Тим Слейд;None;Holden Commodore VF;17;1'20.4514;0.6159;0.0091;144.086
16;2;Скотт Пай;None;Holden Commodore VF;17;1'20.4620;0.6265;0.0106;144.068
17;99;Дейл Вуд;None;Holden Commodore VF;15;1'20.4953;0.6598;0.0333;144.008
18;33;Гарт Тандер;None;Holden Commodore VF;17;1'20.7077;0.8722;0.2124;143.629
19;22;Джеймс Кортни;None;Holden Commodore VF;17;1'20.7251;0.8896;0.0174;143.598
20;56;Джейсон Брайт;None;Ford Falcon FG-X;18;1'20.7477;0.9122;0.0226;143.558
21;888;Крэг Лаундес;None;Holden Commodore VF;19;1'20.8602;1.0247;0.1125;143.358
22;6;Кэмерон Уотерс;None;Ford Falcon FG-X;16;1'20.8790;1.0435;0.0188;143.325
23;78;Симона де Сильвестро;None;Nissan Altima;20;1'21.0850;1.2495;0.2060;142.961
24;21;Тим Бланкард;None;Holden Commodore VF;20;1'21.1148;1.2793;0.0298;142.908
25;3;Таз Дуглас;None;Holden Commodore VF;17;1'21.5241;1.6886;0.4093;142.191
26;62;Алекс Рулло;None;Holden Commodore VF;17;1'23.1366;3.3011;1.6125;139.433
