Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;56;Ричи Стэнэвей Steven Owen;None;Ford Falcon FG X;13;2'29.0174;None;None;150.095
2;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG X;19;2'29.1427;0.1253;0.1253;149.969
3;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG X;18;2'29.5703;0.5529;0.4276;149.540
4;55;Час Мостер Джеймс Моффат;None;Ford Falcon FG X;5;2'29.7240;0.7066;0.1537;149.386
5;97;Шейн ван Гисберген Эрл Бамбер;None;Holden Commodore ZB;13;2'29.8938;0.8764;0.1698;149.217
6;6;Кэмерон Уотерс Дэвид Расселл;None;Ford Falcon FG X;16;2'30.1474;1.1300;0.2536;148.965
7;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;16;2'30.5997;1.5823;0.4523;148.518
8;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;6;2'30.8648;1.8474;0.2651;148.257
9;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore ZB;9;2'31.0072;1.9898;0.1424;148.117
10;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;6;2'31.0127;1.9953;0.0055;148.112
11;8;Ник Перкат Маколи Джонс;None;Holden Commodore ZB;18;2'31.0697;2.0523;0.0570;148.056
12;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG X;3;2'31.1405;2.1231;0.0708;147.986
13;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;16;2'31.6511;2.6337;0.5106;147.488
14;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;3;2'32.2568;3.2394;0.6057;146.901
15;21;Тим Бланкард Дейл Вуд;None;Holden Commodore ZB;19;2'32.8096;3.7922;0.5528;146.370
16;7;Андре Хаймгартнер Аарен Рассел;None;Nissan Altima;6;2'33.0375;4.0201;0.2279;146.152
17;9;Люк Юлден Дэвид Рейнольдс;None;Holden Commodore ZB;17;2'33.5141;4.4967;0.4766;145.698
18;33;Гарт Тандер Крис Питер;None;Holden Commodore ZB;16;2'33.7475;4.7301;0.2334;145.477
19;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;6;2'35.5209;6.5035;1.7734;143.818
20;25;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;3;2'35.5953;6.5779;0.0744;143.749
21;230;Уилл Дэвисон Алекс Дэвисон;None;Ford Falcon FG X;11;2'36.0464;7.0290;0.4511;143.334
22;35;Тодд Хазелвуд Брайс Фуллвуд;None;Ford Falcon FG X;9;2'36.0588;7.0414;0.0124;143.322
