Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;11;2'26.2069;None;None;152.980
2;11;Рик Келли Гарри Джекобсон;None;Nissan Altima;15;2'26.2236;0.0167;0.0167;152.962
3;8;Ник Перкат Маколи Джонс;None;Holden Commodore ZB;17;2'26.2708;0.0639;0.0472;152.913
4;56;Ричи Стэнэвей Steven Owen;None;Ford Falcon FG X;13;2'26.7148;0.5079;0.4440;152.450
5;55;Час Мостер Джеймс Моффат;None;Ford Falcon FG X;10;2'26.9914;0.7845;0.2766;152.164
6;7;Андре Хаймгартнер Аарен Рассел;None;Nissan Altima;9;2'27.4470;1.2401;0.4556;151.693
7;9;Люк Юлден Дэвид Рейнольдс;None;Holden Commodore ZB;8;2'28.0906;1.8837;0.6436;151.034
8;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG X;7;2'28.7249;2.5180;0.6343;150.390
9;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG X;2;2'28.7983;2.5914;0.0734;150.316
10;6;Кэмерон Уотерс Дэвид Расселл;None;Ford Falcon FG X;8;2'29.3805;3.1736;0.5822;149.730
11;33;Гарт Тандер Крис Питер;None;Holden Commodore ZB;8;2'30.4181;4.2112;1.0376;148.697
12;35;Тодд Хазелвуд Брайс Фуллвуд;None;Ford Falcon FG X;11;2'30.5324;4.3255;0.1143;148.584
13;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;1;2'31.0337;4.8268;0.5013;148.091
14;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;2;2'31.0575;4.8506;0.0238;148.068
15;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG X;6;2'32.4468;6.2399;1.3893;146.718
16;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;9;2'33.2194;7.0125;0.7726;145.978
17;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;4;2'34.4019;8.1950;1.1825;144.860
18;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore ZB;2;2'34.5427;8.3358;0.1408;144.728
19;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;4;2'34.7116;8.5047;0.1689;144.570
20;230;Уилл Дэвисон Алекс Дэвисон;None;Ford Falcon FG X;5;2'36.5893;10.3824;1.8777;142.837
None;1;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore ZB;0;None;None;None;None
