Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore ZB;34;1'13.9245;None;None;139.277
2;99;Антон де Паскуале;None;Holden Commodore ZB;18;1'13.9703;0.0458;0.0458;139.190
3;17;Скотт Маклафлин;None;Ford Mustang GT;9;1'14.0844;0.1599;0.1141;138.976
4;25;Час Мостер;None;Holden Commodore ZB;23;1'14.1613;0.2368;0.0769;138.832
5;20;Скотт Пай;None;Holden Commodore ZB;19;1'14.1965;0.2720;0.0352;138.766
6;34;Джейк Костеки;None;Holden Commodore ZB;3;1'14.2300;0.3055;0.0335;138.704
7;88;Джейми Уинкап;None;Holden Commodore ZB;33;1'14.2393;0.3148;0.0093;138.686
8;8;Ник Перкат;None;Holden Commodore ZB;4;1'14.2812;0.3567;0.0419;138.608
9;14;Тодд Хазелвуд;None;Holden Commodore ZB;4;1'14.2828;0.3583;0.0016;138.605
10;5;Ли Холдсуорт;None;Ford Mustang GT;16;1'14.3443;0.4198;0.0615;138.490
11;12;Фабиан Култхард;None;Ford Mustang GT;20;1'14.3977;0.4732;0.0534;138.391
12;18;Марк Винтерботтом;None;Holden Commodore ZB;17;1'14.4022;0.4777;0.0045;138.383
13;15;Рик Келли;None;Ford Mustang GT;16;1'14.4047;0.4802;0.0025;138.378
14;55;Джек ЛеБрок;None;Ford Mustang GT;14;1'14.4930;0.5685;0.0883;138.214
15;35;Гарри Джекобсон;None;Holden Commodore ZB;14;1'14.5171;0.5926;0.0241;138.169
16;6;Кэмерон Уотерс;None;Ford Mustang GT;3;1'14.6176;0.6931;0.1005;137.983
17;4;Джек Смит;None;Holden Commodore ZB;20;1'14.6287;0.7042;0.0111;137.963
18;19;Алекс Дэвисон;None;Holden Commodore ZB;16;1'14.6902;0.7657;0.0615;137.849
19;7;Андре Хаймгартнер;None;Ford Mustang GT;20;1'14.7561;0.8316;0.0659;137.727
20;9;Дэвид Рейнольдс;None;Holden Commodore ZB;32;1'14.8341;0.9096;0.0780;137.584
21;2;Брайс Фуллвуд;None;Holden Commodore ZB;19;1'14.9399;1.0154;0.1058;137.390
22;44;Джеймс Кортни;None;Ford Mustang GT;24;1'15.0152;1.0907;0.0753;137.252
23;3;Маколи Джонс;None;Holden Commodore ZB;17;1'15.2545;1.3300;0.2393;136.815
