Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore ZB;5;1'07.6241;None;None;152.785
2;99;Антон де Паскуале;None;Holden Commodore ZB;2;1'07.6264;0.0023;0.0023;152.780
3;6;Кэмерон Уотерс;None;Ford Mustang GT;2;1'07.6289;0.0048;0.0025;152.774
4;17;Скотт Маклафлин;None;Ford Mustang GT;3;1'07.6873;0.0632;0.0584;152.643
5;7;Андре Хаймгартнер;None;Ford Mustang GT;6;1'07.7010;0.0769;0.0137;152.612
6;9;Дэвид Рейнольдс;None;Holden Commodore ZB;2;1'07.7168;0.0927;0.0158;152.576
7;12;Фабиан Култхард;None;Ford Mustang GT;3;1'07.7260;0.1019;0.0092;152.555
8;20;Скотт Пай;None;Holden Commodore ZB;2;1'07.7741;0.1500;0.0481;152.447
9;34;Джейк Костеки;None;Holden Commodore ZB;5;1'07.7985;0.1744;0.0244;152.392
10;88;Джейми Уинкап;None;Holden Commodore ZB;4;1'07.8572;0.2331;0.0587;152.260
11;25;Час Мостер;None;Holden Commodore ZB;3;1'07.8767;0.2526;0.0195;152.217
12;44;Джеймс Кортни;None;Ford Mustang GT;3;1'07.9075;0.2834;0.0308;152.148
13;22;Крис Питер;None;Holden Commodore ZB;5;1'07.9279;0.3038;0.0204;152.102
14;5;Ли Холдсуорт;None;Ford Mustang GT;2;1'07.9728;0.3487;0.0449;152.001
15;55;Джек ЛеБрок;None;Ford Mustang GT;4;1'07.9894;0.3653;0.0166;151.964
16;14;Тодд Хазелвуд;None;Holden Commodore ZB;5;1'08.0231;0.3990;0.0337;151.889
17;18;Марк Винтерботтом;None;Holden Commodore ZB;2;1'08.0299;0.4058;0.0068;151.874
18;15;Рик Келли;None;Ford Mustang GT;6;1'08.0478;0.4237;0.0179;151.834
19;8;Ник Перкат;None;Holden Commodore ZB;2;1'08.0656;0.4415;0.0178;151.794
20;19;Алекс Дэвисон;None;Holden Commodore ZB;6;1'08.0824;0.4583;0.0168;151.757
21;2;Брайс Фуллвуд;None;Holden Commodore ZB;7;1'08.1158;0.4917;0.0334;151.682
22;3;Маколи Джонс;None;Holden Commodore ZB;2;1'08.2085;0.5844;0.0927;151.476
23;35;Гарри Джекобсон;None;Holden Commodore ZB;5;1'08.2308;0.6067;0.0223;151.427
24;4;Джек Смит;None;Holden Commodore ZB;5;1'08.5796;0.9555;0.3488;150.657
