Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;2;1'06.3092;None;None;155.815
2;88;Джейми Уинкап;None;Holden Commodore ZB;2;1'06.6358;0.3266;0.3266;155.051
3;97;Шейн ван Гисберген;None;Holden Commodore ZB;2;1'06.7406;0.4314;0.1048;154.808
4;25;Час Мостер;None;Holden Commodore ZB;3;1'06.7543;0.4451;0.0137;154.776
5;6;Кэмерон Уотерс;None;Ford Mustang GT;2;1'06.7763;0.4671;0.0220;154.725
6;12;Фабиан Култхард;None;Ford Mustang GT;3;1'06.8545;0.5453;0.0782;154.544
7;15;Рик Келли;None;Ford Mustang GT;2;1'06.8587;0.5495;0.0042;154.534
8;99;Антон де Паскуале;None;Holden Commodore ZB;2;1'06.8914;0.5822;0.0327;154.459
9;9;Дэвид Рейнольдс;None;Holden Commodore ZB;2;1'06.9218;0.6126;0.0304;154.389
10;8;Ник Перкат;None;Holden Commodore ZB;2;1'06.9295;0.6203;0.0077;154.371
11;3;Маколи Джонс;None;Holden Commodore ZB;2;1'06.9890;0.6798;0.0595;154.234
12;55;Джек ЛеБрок;None;Ford Mustang GT;5;1'06.9925;0.6833;0.0035;154.226
13;5;Ли Холдсуорт;None;Ford Mustang GT;5;1'06.9997;0.6905;0.0072;154.209
14;18;Марк Винтерботтом;None;Holden Commodore ZB;2;1'07.0079;0.6987;0.0082;154.190
15;44;Джеймс Кортни;None;Ford Mustang GT;5;1'07.1972;0.8880;0.1893;153.756
16;35;Гарри Джекобсон;None;Holden Commodore ZB;2;1'07.2415;0.9323;0.0443;153.655
17;34;Джейк Костеки;None;Holden Commodore ZB;2;1'07.2837;0.9745;0.0422;153.558
18;7;Андре Хаймгартнер;None;Ford Mustang GT;3;1'07.3294;1.0202;0.0457;153.454
19;19;Алекс Дэвисон;None;Holden Commodore ZB;3;1'07.3329;1.0237;0.0035;153.446
20;4;Джек Смит;None;Holden Commodore ZB;2;1'07.4584;1.1492;0.1255;153.161
21;20;Скотт Пай;None;Holden Commodore ZB;2;1'07.4655;1.1563;0.0071;153.144
22;2;Брайс Фуллвуд;None;Holden Commodore ZB;3;1'07.4663;1.1571;0.0008;153.143
23;22;Крис Питер;None;Holden Commodore ZB;4;1'07.5044;1.1952;0.0381;153.056
24;14;Тодд Хазелвуд;None;Holden Commodore ZB;2;1'07.7436;1.4344;0.2392;152.516
