Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore ZB;71;1'20.7219;None;None;143.604
2;25;Час Мостер;None;Holden Commodore ZB;46;1'20.9431;0.2212;0.2212;143.211
3;6;Кэмерон Уотерс;None;Ford Mustang GT;49;1'20.9735;0.2516;0.0304;143.157
4;17;Скотт Маклафлин;None;Ford Mustang GT;23;1'21.0399;0.3180;0.0664;143.040
5;55;Джек ЛеБрок;None;Ford Mustang GT;11;1'21.1060;0.3841;0.0661;142.924
6;88;Джейми Уинкап;None;Holden Commodore ZB;10;1'21.1711;0.4492;0.0651;142.809
7;14;Тодд Хазелвуд;None;Holden Commodore ZB;67;1'21.1952;0.4733;0.0241;142.767
8;9;Дэвид Рейнольдс;None;Holden Commodore ZB;47;1'21.2744;0.5525;0.0792;142.627
9;35;Гарри Джекобсон;None;Holden Commodore ZB;54;1'21.2813;0.5594;0.0069;142.615
10;12;Фабиан Култхард;None;Ford Mustang GT;47;1'21.2822;0.5603;0.0009;142.614
11;5;Ли Холдсуорт;None;Ford Mustang GT;44;1'21.3027;0.5808;0.0205;142.578
12;15;Рик Келли;None;Ford Mustang GT;52;1'21.3631;0.6412;0.0604;142.472
13;7;Андре Хаймгартнер;None;Ford Mustang GT;48;1'21.3944;0.6725;0.0313;142.417
14;23;Уилл Дэвисон;None;Ford Mustang GT;11;1'21.4367;0.7148;0.0423;142.343
15;19;Джеймс Кортни;None;Holden Commodore ZB;59;1'21.4878;0.7659;0.0511;142.254
16;18;Марк Винтерботтом;None;Holden Commodore ZB;9;1'21.5101;0.7882;0.0223;142.215
17;8;Ник Перкат;None;Holden Commodore ZB;51;1'21.5677;0.8458;0.0576;142.115
18;2;Брайс Фуллвуд;None;Holden Commodore ZB;47;1'21.6906;0.9687;0.1229;141.901
19;34;Зейн Годдард;None;Holden Commodore ZB;47;1'21.8392;1.1173;0.1486;141.643
20;3;Маколи Джонс;None;Holden Commodore ZB;47;1'21.8463;1.1244;0.0071;141.631
21;4;Джек Смит;None;Holden Commodore ZB;19;1'22.3390;1.6171;0.4927;140.783
22;22;Крис Питер;None;Holden Commodore ZB;7;1'22.4619;1.7400;0.1229;140.574
