Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;25;Час Мостер;None;Holden Commodore ZB;14;1'19.2412;None;None;146.287
2;17;Скотт Маклафлин;None;Ford Mustang GT;14;1'19.5240;0.2828;0.2828;145.767
3;23;Уилл Дэвисон;None;Ford Mustang GT;12;1'19.5710;0.3298;0.0470;145.681
4;18;Марк Винтерботтом;None;Holden Commodore ZB;15;1'19.6055;0.3643;0.0345;145.618
5;99;Антон де Паскуале;None;Holden Commodore ZB;15;1'19.6131;0.3719;0.0076;145.604
6;88;Джейми Уинкап;None;Holden Commodore ZB;17;1'19.6238;0.3826;0.0107;145.584
7;9;Дэвид Рейнольдс;None;Holden Commodore ZB;13;1'19.6283;0.3871;0.0045;145.576
8;6;Кэмерон Уотерс;None;Ford Mustang GT;14;1'19.6440;0.4028;0.0157;145.547
9;97;Шейн ван Гисберген;None;Holden Commodore ZB;17;1'19.6463;0.4051;0.0023;145.543
10;8;Ник Перкат;None;Holden Commodore ZB;13;1'19.9680;0.7268;0.3217;144.957
11;15;Рик Келли;None;Ford Mustang GT;14;1'19.9760;0.7348;0.0080;144.943
12;5;Ли Холдсуорт;None;Ford Mustang GT;15;1'19.9957;0.7545;0.0197;144.907
13;12;Фабиан Култхард;None;Ford Mustang GT;13;1'20.0447;0.8035;0.0490;144.819
14;7;Андре Хаймгартнер;None;Ford Mustang GT;18;1'20.0454;0.8042;0.0007;144.817
15;55;Джек ЛеБрок;None;Ford Mustang GT;15;1'20.1641;0.9229;0.1187;144.603
16;2;Брайс Фуллвуд;None;Holden Commodore ZB;14;1'20.1974;0.9562;0.0333;144.543
17;14;Тодд Хазелвуд;None;Holden Commodore ZB;12;1'20.3142;1.0730;0.1168;144.333
18;35;Гарри Джекобсон;None;Holden Commodore ZB;14;1'20.3147;1.0735;0.0005;144.332
19;22;Крис Питер;None;Holden Commodore ZB;13;1'20.5836;1.3424;0.2689;143.850
20;34;Зейн Годдард;None;Holden Commodore ZB;16;1'20.6987;1.4575;0.1151;143.645
21;3;Маколи Джонс;None;Holden Commodore ZB;12;1'20.7452;1.5040;0.0465;143.562
22;4;Джек Смит;None;Holden Commodore ZB;15;1'20.7711;1.5299;0.0259;143.516
23;19;Джеймс Кортни;None;Holden Commodore ZB;10;1'20.9697;1.7285;0.1986;143.164
