Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore ZB;13;1'28.9179;None;None;158.100
2;17;Скотт Маклафлин;None;Ford Mustang GT;12;1'29.0785;0.1606;0.1606;157.815
3;99;Антон де Паскуале;None;Holden Commodore ZB;16;1'29.1014;0.1835;0.0229;157.775
4;25;Час Мостер;None;Holden Commodore ZB;13;1'29.4787;0.5608;0.3773;157.110
5;6;Кэмерон Уотерс;None;Ford Mustang GT;14;1'29.4818;0.5639;0.0031;157.104
6;18;Марк Винтерботтом;None;Holden Commodore ZB;11;1'29.4886;0.5707;0.0068;157.092
7;12;Фабиан Култхард;None;Ford Mustang GT;11;1'29.5097;0.5918;0.0211;157.055
8;14;Тодд Хазелвуд;None;Holden Commodore ZB;12;1'29.5151;0.5972;0.0054;157.046
9;7;Андре Хаймгартнер;None;Ford Mustang GT;10;1'29.6540;0.7361;0.1389;156.802
10;5;Ли Холдсуорт;None;Ford Mustang GT;12;1'29.6681;0.7502;0.0141;156.778
11;9;Дэвид Рейнольдс;None;Holden Commodore ZB;16;1'29.6769;0.7590;0.0088;156.762
12;55;Джек ЛеБрок;None;Ford Mustang GT;13;1'29.7248;0.8069;0.0479;156.679
13;20;Скотт Пай;None;Holden Commodore ZB;14;1'29.7625;0.8446;0.0377;156.613
14;15;Рик Келли;None;Ford Mustang GT;10;1'29.8000;0.8821;0.0375;156.547
15;2;Брайс Фуллвуд;None;Holden Commodore ZB;11;1'29.9004;0.9825;0.1004;156.373
16;19;Алекс Дэвисон;None;Holden Commodore ZB;11;1'30.2104;1.2925;0.3100;155.835
17;44;Джеймс Кортни;None;Ford Mustang GT;12;1'30.2920;1.3741;0.0816;155.694
18;35;Гарри Джекобсон;None;Holden Commodore ZB;7;1'30.5752;1.6573;0.2832;155.208
19;8;Ник Перкат;None;Holden Commodore ZB;13;1'30.6365;1.7186;0.0613;155.103
20;22;Крис Питер;None;Holden Commodore ZB;12;1'30.6580;1.7401;0.0215;155.066
21;4;Джек Смит;None;Holden Commodore ZB;10;1'30.7170;1.7991;0.0590;154.965
22;3;Маколи Джонс;None;Holden Commodore ZB;12;1'30.9875;2.0696;0.2705;154.504
23;88;Джейми Уинкап;None;Holden Commodore ZB;16;1'31.7047;2.7868;0.7172;153.296
24;34;Джейк Костеки;None;Holden Commodore ZB;5;1'31.7846;2.8667;0.0799;153.162
