Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;1;1'27.9658;None;None;159.812
2;97;Шейн ван Гисберген;None;Holden Commodore ZB;1;1'28.1762;0.2104;0.2104;159.430
3;6;Кэмерон Уотерс;None;Ford Mustang GT;1;1'28.2602;0.2944;0.0840;159.279
4;25;Час Мостер;None;Holden Commodore ZB;1;1'28.2856;0.3198;0.0254;159.233
5;88;Джейми Уинкап;None;Holden Commodore ZB;1;1'28.2929;0.3271;0.0073;159.220
6;8;Ник Перкат;None;Holden Commodore ZB;1;1'28.3453;0.3795;0.0524;159.125
7;5;Ли Холдсуорт;None;Ford Mustang GT;1;1'28.3859;0.4201;0.0406;159.052
8;20;Скотт Пай;None;Holden Commodore ZB;1;1'28.3955;0.4297;0.0096;159.035
9;99;Антон де Паскуале;None;Holden Commodore ZB;1;1'28.4661;0.5003;0.0706;158.908
10;12;Фабиан Култхард;None;Ford Mustang GT;1;1'28.4978;0.5320;0.0317;158.851
11;2;Брайс Фуллвуд;None;Holden Commodore ZB;1;1'28.7151;0.7493;0.2173;158.462
12;14;Тодд Хазелвуд;None;Holden Commodore ZB;1;1'29.1326;1.1668;0.4175;157.720
13;18;Марк Винтерботтом;None;Holden Commodore ZB;1;1'29.2308;1.2650;0.0982;157.546
14;3;Маколи Джонс;None;Holden Commodore ZB;1;1'29.3590;1.3932;0.1282;157.320
15;15;Рик Келли;None;Ford Mustang GT;1;None;None;None;None
