Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;4;1'28.1577;None;None;159.053
2;88;Джейми Уинкап;None;Holden Commodore ZB;4;1'28.3396;0.1819;0.1819;158.188
3;12;Фабиан Култхард;None;Ford Mustang GT;4;1'28.4469;0.2892;0.1073;158.221
4;14;Тодд Хазелвуд;None;Holden Commodore ZB;6;1'28.4666;0.3089;0.0197;157.588
5;20;Скотт Пай;None;Holden Commodore ZB;5;1'28.5027;0.3450;0.0361;157.142
6;97;Шейн ван Гисберген;None;Holden Commodore ZB;4;1'28.5578;0.4001;0.0551;157.873
7;2;Брайс Фуллвуд;None;Holden Commodore ZB;4;1'28.5955;0.4378;0.0377;157.608
8;18;Марк Винтерботтом;None;Holden Commodore ZB;6;1'28.6059;0.4482;0.0104;157.700
9;25;Час Мостер;None;Holden Commodore ZB;6;1'28.6303;0.4726;0.0244;157.391
10;99;Антон де Паскуале;None;Holden Commodore ZB;4;1'28.6347;0.4770;0.0044;157.985
11;8;Ник Перкат;None;Holden Commodore ZB;4;1'28.8724;0.7147;0.2377;157.728
12;5;Ли Холдсуорт;None;Ford Mustang GT;4;1'28.8772;0.7195;0.0048;157.879
13;3;Маколи Джонс;None;Holden Commodore ZB;6;1'28.9238;0.7661;0.0466;157.124
14;6;Кэмерон Уотерс;None;Ford Mustang GT;4;1'28.9282;0.7705;0.0044;157.837
15;15;Рик Келли;None;Ford Mustang GT;4;1'29.0678;0.9101;0.1396;157.328
16;7;Андре Хаймгартнер;None;Ford Mustang GT;4;1'29.0708;0.9131;0.0030;157.684
17;55;Джек ЛеБрок;None;Ford Mustang GT;4;1'29.0768;0.9191;0.0060;157.466
18;9;Дэвид Рейнольдс;None;Holden Commodore ZB;5;1'29.0772;0.9195;0.0004;157.315
19;19;Алекс Дэвисон;None;Holden Commodore ZB;6;1'29.1657;1.0080;0.0885;157.542
20;35;Гарри Джекобсон;None;Holden Commodore ZB;6;1'29.4033;1.2456;0.2376;156.974
21;44;Джеймс Кортни;None;Ford Mustang GT;3;1'29.5693;1.4116;0.1660;156.951
22;22;Крис Питер;None;Holden Commodore ZB;4;1'29.5918;1.4341;0.0225;156.911
23;4;Джек Смит;None;Holden Commodore ZB;3;1'29.8298;1.6721;0.2380;156.495
24;34;Джейк Костеки;None;Holden Commodore ZB;2;1'29.8950;1.7373;0.0652;156.382
