Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап;None;Holden Commodore ZB;10;1'28.8314;None;None;158.254
2;17;Скотт Маклафлин;None;Ford Mustang GT;12;1'28.9892;0.1578;0.1578;157.974
3;97;Шейн ван Гисберген;None;Holden Commodore ZB;9;1'29.0168;0.1854;0.0276;157.925
4;5;Ли Холдсуорт;None;Ford Mustang GT;11;1'29.0511;0.2197;0.0343;157.864
5;99;Антон де Паскуале;None;Holden Commodore ZB;11;1'29.0700;0.2386;0.0189;157.830
6;8;Ник Перкат;None;Holden Commodore ZB;10;1'29.0815;0.2501;0.0115;157.810
7;25;Час Мостер;None;Holden Commodore ZB;9;1'29.2729;0.4415;0.1914;157.472
8;7;Андре Хаймгартнер;None;Ford Mustang GT;13;1'29.2730;0.4416;0.0001;157.472
9;3;Маколи Джонс;None;Holden Commodore ZB;9;1'29.3130;0.4816;0.0400;157.401
10;15;Рик Келли;None;Ford Mustang GT;7;1'29.3944;0.5630;0.0814;157.258
11;12;Фабиан Култхард;None;Ford Mustang GT;10;1'29.4056;0.5742;0.0112;157.238
12;6;Кэмерон Уотерс;None;Ford Mustang GT;13;1'29.4546;0.6232;0.0490;157.152
13;14;Тодд Хазелвуд;None;Holden Commodore ZB;9;1'29.4997;0.6683;0.0451;157.073
14;9;Дэвид Рейнольдс;None;Holden Commodore ZB;9;1'29.5317;0.7003;0.0320;157.017
15;55;Джек ЛеБрок;None;Ford Mustang GT;13;1'29.6311;0.7997;0.0994;156.842
16;35;Гарри Джекобсон;None;Holden Commodore ZB;9;1'29.6389;0.8075;0.0078;156.829
17;44;Джеймс Кортни;None;Ford Mustang GT;11;1'29.6500;0.8186;0.0111;156.809
18;2;Брайс Фуллвуд;None;Holden Commodore ZB;12;1'29.6526;0.8212;0.0026;156.805
19;18;Марк Винтерботтом;None;Holden Commodore ZB;10;1'29.7938;0.9624;0.1412;156.558
20;20;Скотт Пай;None;Holden Commodore ZB;9;1'29.8043;0.9729;0.0105;156.540
21;19;Алекс Дэвисон;None;Holden Commodore ZB;12;1'29.9315;1.1001;0.1272;156.318
22;4;Джек Смит;None;Holden Commodore ZB;13;1'30.1024;1.2710;0.1709;156.022
23;22;Крис Питер;None;Holden Commodore ZB;10;1'30.1987;1.3673;0.0963;155.855
24;34;Джейк Костеки;None;Holden Commodore ZB;12;1'30.5768;1.7454;0.3781;155.205
