Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;23;Майкл Карузо;None;Nissan Altima;15;1'29.9642;None;None;156.262
2;17;Скотт Маклафлин;None;Ford Falcon FG-X;15;1'30.3412;0.3770;0.3770;155.610
3;88;Джейми Уинкап;None;Holden Commodore VF;16;1'30.4764;0.5122;0.1352;155.377
4;14;Тим Слейд;None;Holden Commodore VF;18;1'30.4886;0.5244;0.0122;155.356
5;12;Фабиан Култхард;None;Ford Falcon FG/X;15;1'30.4967;0.5325;0.0081;155.342
6;55;Час Мостер;None;Ford Falcon FG-X;19;1'30.6024;0.6382;0.1057;155.161
7;9;Дэвид Рейнольдс;None;Holden Commodore VF;13;1'30.7322;0.7680;0.1298;154.939
8;6;Кэмерон Уотерс;None;Ford Falcon FG-X;14;1'30.7429;0.7787;0.0107;154.921
9;18;Ли Холдсуорт;None;Holden Commodore VF;14;1'30.8991;0.9349;0.1562;154.654
10;2;Скотт Пай;None;Holden Commodore VF;14;1'30.9616;0.9974;0.0625;154.548
11;5;Марк Винтерботтом;None;Ford Falcon FG-X;14;1'30.9876;1.0234;0.0260;154.504
12;8;Ник Перкат;None;Holden Commodore VF;18;1'30.9985;1.0343;0.0109;154.486
13;21;Тим Бланкард;None;Holden Commodore VF;16;1'31.0140;1.0498;0.0155;154.459
14;97;Шейн ван Гисберген;None;Holden Commodore VF;18;1'31.0266;1.0624;0.0126;154.438
15;34;Джеймс Моффат;None;Holden Commodore VF;17;1'31.1410;1.1768;0.1144;154.244
16;78;Симона де Сильвестро;None;Nissan Altima;17;1'31.1456;1.1814;0.0046;154.236
17;888;Крэг Лаундес;None;Holden Commodore VF;21;1'31.2292;1.2650;0.0836;154.095
18;99;Дейл Вуд;None;Holden Commodore VF;13;1'31.4179;1.4537;0.1887;153.777
19;22;Джеймс Кортни;None;Holden Commodore VF;12;1'31.5082;1.5440;0.0903;153.625
20;62;Алекс Рулло;None;Holden Commodore VF;16;1'31.5594;1.5952;0.0512;153.539
21;56;Джейсон Брайт;None;Ford Falcon FG-X;15;1'31.6062;1.6420;0.0468;153.461
22;15;Рик Келли;None;Nissan Altima;13;1'31.6138;1.6496;0.0076;153.448
23;33;Гарт Тандер;None;Holden Commodore VF;16;1'31.7533;1.7891;0.1395;153.215
24;7;Тодд Келли;None;Nissan Altima;8;1'31.8252;1.8610;0.0719;153.095
25;3;Алекс Дэвисон;None;Holden Commodore VF;14;1'32.2249;2.2607;0.3997;152.431
26;95;Уилл Дэвисон;None;Holden Commodore VF;4;1'34.2933;4.3291;2.0684;149.088
