Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;333;Фабиан Култхард;None;Ford Mustang GT;12;1'12.2861;None;None;142.434
2;8;Ник Перкат;None;Holden Commodore ZB;13;1'12.4494;0.1633;0.1633;142.112
3;17;Скотт Маклафлин;None;Ford Mustang GT;15;1'12.4668;0.1807;0.0174;142.078
4;5;Ли Холдсуорт;None;Ford Mustang GT;15;1'12.5808;0.2947;0.1140;141.855
5;88;Джейми Уинкап;None;Holden Commodore ZB;14;1'12.6045;0.3184;0.0237;141.809
6;55;Час Мостер;None;Ford Mustang GT;16;1'12.6403;0.3542;0.0358;141.739
7;14;Тим Слейд;None;Holden Commodore ZB;11;1'12.7638;0.4777;0.1235;141.498
8;100;Рик Келли;None;Nissan Altima;12;1'12.7698;0.4837;0.0060;141.487
9;2;Скотт Пай;None;Holden Commodore ZB;12;1'12.7750;0.4889;0.0052;141.477
10;23;Уилл Дэвисон;None;Ford Mustang GT;13;1'12.8405;0.5544;0.0655;141.349
11;6;Кэмерон Уотерс;None;Ford Mustang GT;11;1'12.8529;0.5668;0.0124;141.325
12;35;Тодд Хазелвуд;None;Holden Commodore ZB;13;1'12.8709;0.5848;0.0180;141.290
13;18;Марк Винтерботтом;None;Holden Commodore ZB;13;1'12.8756;0.5895;0.0047;141.281
14;99;Антон де Паскуале;None;Holden Commodore ZB;13;1'12.8897;0.6036;0.0141;141.254
15;19;Джек ЛеБрок;None;Holden Commodore ZB;15;1'12.8981;0.6120;0.0084;141.238
16;21;Маколи Джонс;None;Holden Commodore ZB;12;1'12.9293;0.6432;0.0312;141.177
17;7;Андре Хаймгартнер;None;Nissan Altima;14;1'12.9348;0.6487;0.0055;141.167
18;97;Шейн ван Гисберген;None;Holden Commodore ZB;14;1'12.9741;0.6880;0.0393;141.091
19;22;Джеймс Кортни;None;Holden Commodore ZB;13;1'13.0294;0.7433;0.0553;140.984
20;9;Дэвид Рейнольдс;None;Holden Commodore ZB;12;1'13.1246;0.8385;0.0952;140.800
21;3;Гарри Джекобсон;None;Nissan Altima;14;1'13.1487;0.8626;0.0241;140.754
22;78;Симона де Сильвестро;None;Nissan Altima;14;1'13.1641;0.8780;0.0154;140.724
23;34;Джеймс Голдинг;None;Holden Commodore ZB;14;1'13.2704;0.9843;0.1063;140.520
24;33;Майкл Карузо;None;Holden Commodore ZB;11;1'13.7269;1.4408;0.4565;139.650
