Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;9;1'12.1193;None;None;142.763
2;9;Дэвид Рейнольдс;None;Holden Commodore ZB;10;1'12.2611;0.1418;0.1418;142.483
3;35;Тодд Хазелвуд;None;Holden Commodore ZB;8;1'12.3247;0.2054;0.0636;142.358
4;97;Шейн ван Гисберген;None;Holden Commodore ZB;9;1'12.3425;0.2232;0.0178;142.322
5;6;Кэмерон Уотерс;None;Ford Mustang GT;8;1'12.3693;0.2500;0.0268;142.270
6;99;Антон де Паскуале;None;Holden Commodore ZB;8;1'12.3837;0.2644;0.0144;142.241
7;22;Джеймс Кортни;None;Holden Commodore ZB;10;1'12.3934;0.2741;0.0097;142.222
8;333;Фабиан Култхард;None;Ford Mustang GT;10;1'12.3969;0.2776;0.0035;142.216
9;5;Ли Холдсуорт;None;Ford Mustang GT;7;1'12.4363;0.3170;0.0394;142.138
10;14;Тим Слейд;None;Holden Commodore ZB;9;1'12.4717;0.3524;0.0354;142.069
11;7;Андре Хаймгартнер;None;Nissan Altima;12;1'12.4961;0.3768;0.0244;142.021
12;88;Джейми Уинкап;None;Holden Commodore ZB;7;1'12.5080;0.3887;0.0119;141.998
13;8;Ник Перкат;None;Holden Commodore ZB;8;1'12.5082;0.3889;0.0002;141.997
14;23;Уилл Дэвисон;None;Ford Mustang GT;10;1'12.5156;0.3963;0.0074;141.983
15;100;Рик Келли;None;Nissan Altima;11;1'12.5622;0.4429;0.0466;141.892
16;55;Час Мостер;None;Ford Mustang GT;8;1'12.5699;0.4506;0.0077;141.877
17;2;Скотт Пай;None;Holden Commodore ZB;11;1'12.8011;0.6818;0.2312;141.426
18;18;Марк Винтерботтом;None;Holden Commodore ZB;9;1'12.8383;0.7190;0.0372;141.354
19;21;Маколи Джонс;None;Holden Commodore ZB;8;1'12.9385;0.8192;0.1002;141.160
20;34;Джеймс Голдинг;None;Holden Commodore ZB;10;1'12.9573;0.8380;0.0188;141.123
21;19;Джек ЛеБрок;None;Holden Commodore ZB;9;1'13.0502;0.9309;0.0929;140.944
22;3;Гарри Джекобсон;None;Nissan Altima;11;1'13.0964;0.9771;0.0462;140.855
23;78;Симона де Сильвестро;None;Nissan Altima;11;1'13.1006;0.9813;0.0042;140.846
24;33;Майкл Карузо;None;Holden Commodore ZB;10;1'13.2570;1.1377;0.1564;140.546
