Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;6;Кэмерон Уотерс;None;Ford Mustang GT;15;1'21.6395;None;None;126.115
2;18;Марк Винтерботтом;None;Holden Commodore ZB;14;1'23.3096;1.6701;1.6701;123.587
3;8;Ник Перкат;None;Holden Commodore ZB;16;1'23.4777;1.8382;0.1681;123.338
4;23;Уилл Дэвисон;None;Ford Mustang GT;11;1'23.6765;2.0370;0.1988;123.045
5;14;Тим Слейд;None;Holden Commodore ZB;12;1'23.6770;2.0375;0.0005;123.044
6;33;Майкл Карузо;None;Holden Commodore ZB;13;1'23.8631;2.2236;0.1861;122.771
7;88;Джейми Уинкап;None;Holden Commodore ZB;15;1'23.9310;2.2915;0.0679;122.672
8;5;Ли Холдсуорт;None;Ford Mustang GT;11;1'24.1113;2.4718;0.1803;122.409
9;333;Фабиан Култхард;None;Ford Mustang GT;16;1'24.1616;2.5221;0.0503;122.336
10;100;Рик Келли;None;Nissan Altima;13;1'24.1664;2.5269;0.0048;122.329
11;7;Андре Хаймгартнер;None;Nissan Altima;11;1'24.3198;2.6803;0.1534;122.106
12;3;Гарри Джекобсон;None;Nissan Altima;16;1'24.3285;2.6890;0.0087;122.093
13;21;Маколи Джонс;None;Holden Commodore ZB;17;1'24.3491;2.7096;0.0206;122.064
14;17;Скотт Маклафлин;None;Ford Mustang GT;17;1'24.4381;2.7986;0.0890;121.935
15;34;Джеймс Голдинг;None;Holden Commodore ZB;13;1'24.5887;2.9492;0.1506;121.718
16;55;Час Мостер;None;Ford Mustang GT;5;1'25.0434;3.4039;0.4547;121.067
17;78;Симона де Сильвестро;None;Nissan Altima;5;1'25.3306;3.6911;0.2872;120.660
18;22;Джеймс Кортни;None;Holden Commodore ZB;4;1'25.4764;3.8369;0.1458;120.454
19;35;Тодд Хазелвуд;None;Holden Commodore ZB;9;1'25.7364;4.0969;0.2600;120.089
20;2;Скотт Пай;None;Holden Commodore ZB;6;1'26.0682;4.4287;0.3318;119.626
21;19;Джек ЛеБрок;None;Holden Commodore ZB;10;1'26.2827;4.6432;0.2145;119.328
22;97;Шейн ван Гисберген;None;Holden Commodore ZB;10;1'27.1361;5.4966;0.8534;118.159
