Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;23;1'13.3699;None;None;140.330
2;9;Дэвид Рейнольдс;None;Holden Commodore ZB;45;1'13.4121;0.0422;0.0422;140.249
3;55;Час Мостер;None;Ford Mustang GT;44;1'13.4196;0.0497;0.0075;140.235
4;97;Шейн ван Гисберген;None;Holden Commodore ZB;55;1'13.6341;0.2642;0.2145;139.826
5;88;Джейми Уинкап;None;Holden Commodore ZB;19;1'13.6621;0.2922;0.0280;139.773
6;333;Фабиан Култхард;None;Ford Mustang GT;20;1'13.7250;0.3551;0.0629;139.654
7;22;Джеймс Кортни;None;Holden Commodore ZB;17;1'13.7749;0.4050;0.0499;139.559
8;7;Андре Хаймгартнер;None;Nissan Altima;45;1'13.8209;0.4510;0.0460;139.472
9;8;Ник Перкат;None;Holden Commodore ZB;23;1'13.8733;0.5034;0.0524;139.373
10;14;Тим Слейд;None;Holden Commodore ZB;18;1'13.9438;0.5739;0.0705;139.240
11;5;Ли Холдсуорт;None;Ford Mustang GT;26;1'13.9819;0.6120;0.0381;139.169
12;6;Кэмерон Уотерс;None;Ford Mustang GT;3;1'14.0165;0.6466;0.0346;139.104
13;23;Уилл Дэвисон;None;Ford Mustang GT;5;1'14.0242;0.6543;0.0077;139.089
14;34;Джеймс Голдинг;None;Holden Commodore ZB;47;1'14.0330;0.6631;0.0088;139.073
15;99;Антон де Паскуале;None;Holden Commodore ZB;26;1'14.0794;0.7095;0.0464;138.986
16;100;Рик Келли;None;Nissan Altima;42;1'14.0864;0.7165;0.0070;138.972
17;2;Скотт Пай;None;Holden Commodore ZB;27;1'14.1494;0.7795;0.0630;138.854
18;18;Марк Винтерботтом;None;Holden Commodore ZB;6;1'14.1897;0.8198;0.0403;138.779
19;78;Симона де Сильвестро;None;Nissan Altima;19;1'14.4040;1.0341;0.2143;138.379
20;33;Майкл Карузо;None;Holden Commodore ZB;18;1'14.4224;1.0525;0.0184;138.345
21;21;Маколи Джонс;None;Holden Commodore ZB;44;1'14.4369;1.0670;0.0145;138.318
22;35;Тодд Хазелвуд;None;Holden Commodore ZB;22;1'14.4641;1.0942;0.0272;138.267
23;3;Гарри Джекобсон;None;Nissan Altima;6;1'14.5276;1.1577;0.0635;138.150
24;19;Джек ЛеБрок;None;Holden Commodore ZB;28;1'14.5281;1.1582;0.0005;138.149
