Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;15;1'11.1445;None;None;149.779
2;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;14;1'11.3143;0.1698;0.1698;149.423
3;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;20;1'11.4371;0.2926;0.1228;149.166
4;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;15;1'11.4725;0.3280;0.0354;149.092
5;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;15;1'11.5324;0.3879;0.0599;148.967
6;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;18;1'11.6177;0.4732;0.0853;148.790
7;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;15;1'11.6192;0.4747;0.0015;148.786
8;7;Тодд Келли Джек ЛеБрок;None;Nissan Altima;15;1'11.6326;0.4881;0.0134;148.759
9;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;18;1'11.6730;0.5285;0.0404;148.675
10;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;22;1'11.6964;0.5519;0.0234;148.626
11;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;19;1'11.7197;0.5752;0.0233;148.578
12;14;Тим Слейд Андре Хаймгартнер;None;Holden Commodore VF;17;1'11.7343;0.5898;0.0146;148.548
13;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;16;1'11.8080;0.6635;0.0737;148.395
14;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;20;1'11.8101;0.6656;0.0021;148.391
15;15;Рик Келли Дэвид Уолл;None;Nissan Altima;17;1'11.8486;0.7041;0.0385;148.311
16;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;16;1'11.9024;0.7579;0.0538;148.200
17;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;17;1'11.9097;0.7652;0.0073;148.185
18;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;17;1'12.0162;0.8717;0.1065;147.966
19;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;16;1'12.1389;0.9944;0.1227;147.715
20;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;15;1'12.1512;1.0067;0.0123;147.689
21;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;16;1'12.3396;1.1951;0.1884;147.305
22;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;18;1'12.3561;1.2116;0.0165;147.271
23;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;22;1'12.4114;1.2669;0.0553;147.159
24;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;16;1'12.8236;1.6791;0.4122;146.326
25;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;19;1'13.1194;1.9749;0.2958;145.734
26;21;Тим Бланкард Тодд Хазелвуд;None;Holden Commodore VF;15;1'13.2919;2.1474;0.1725;145.391
