Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;17;1'11.0597;None;None;149.958
2;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;14;1'11.1445;0.0848;0.0848;149.779
3;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;15;1'11.1754;0.1157;0.0309;149.714
4;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;16;1'11.2187;0.1590;0.0433;149.623
5;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;17;1'11.3937;0.3340;0.1750;149.256
6;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;12;1'11.5506;0.4909;0.1569;148.929
7;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;15;1'11.6542;0.5945;0.1036;148.714
8;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;12;1'11.6906;0.6309;0.0364;148.638
9;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;16;1'11.7289;0.6692;0.0383;148.559
10;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;15;1'11.7308;0.6711;0.0019;148.555
11;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;15;1'11.7354;0.6757;0.0046;148.545
12;14;Тим Слейд Андре Хаймгартнер;None;Holden Commodore VF;13;1'11.7809;0.7212;0.0455;148.451
13;15;Рик Келли Дэвид Уолл;None;Nissan Altima;13;1'11.8495;0.7898;0.0686;148.310
14;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;14;1'11.8693;0.8096;0.0198;148.269
15;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;16;1'11.9180;0.8583;0.0487;148.168
16;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;11;1'11.9455;0.8858;0.0275;148.112
17;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;13;1'11.9604;0.9007;0.0149;148.081
18;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;15;1'12.0256;0.9659;0.0652;147.947
19;20;Тодд Келли Джек ЛеБрок;None;Nissan Altima;15;1'12.2210;1.1613;0.1954;147.547
20;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;13;1'12.2851;1.2254;0.0641;147.416
21;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;15;1'12.3469;1.2872;0.0618;147.290
22;21;Тим Бланкард Тодд Хазелвуд;None;Holden Commodore VF;13;1'12.5961;1.5364;0.2492;146.784
23;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;16;1'12.8318;1.7721;0.2357;146.309
24;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;14;1'12.9392;1.8795;0.1074;146.094
25;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;13;1'13.1620;2.1023;0.2228;145.649
26;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;16;1'14.6779;3.6182;1.5159;142.692
