Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;19;2'06.8947;None;None;176.262
2;14;Тим Слейд Эш Уолш;None;Holden Commodore VF;19;2'07.0645;0.1698;0.1698;176.027
3;97;Шейн ван Гисберген Александр Према;None;Holden Commodore VF;23;2'07.2300;0.3353;0.1655;175.798
4;1;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG/X;18;2'07.3298;0.4351;0.0998;175.660
5;21;Тим Бланкард Маколи Джонс;None;Holden Commodore VF;19;2'07.7022;0.8075;0.3724;175.148
6;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;18;2'07.7212;0.8265;0.0190;175.122
7;6;Кэмерон Уотерс Джек ЛеБрок;None;Ford Falcon FG/X;16;2'07.7848;0.8901;0.0636;175.034
8;12;Фабиан Култхард Люк Юлден;None;Ford Falcon FG/X;21;2'07.8141;0.9194;0.0293;174.994
9;33;Скотт Маклафлин Дэвид Уолл;None;Volvo S60;21;2'07.8580;0.9633;0.0439;174.934
10;55;Час Мостер Steven Owen;None;Ford Falcon FG/X;21;2'07.8786;0.9839;0.0206;174.906
11;8;Джейсон Брайт Эндрю Джонс;None;Holden Commodore VF;19;2'07.9171;1.0224;0.0385;174.853
12;15;Рик Келли Расселл Инголл;None;Nissan Altima L33;19;2'07.9324;1.0377;0.0153;174.832
13;34;Джеймс Моффат Джеймс Голдинг;None;Volvo S60;15;2'07.9709;1.0762;0.0385;174.780
14;96;Дейл Вуд Дэвид Расселл;None;Nissan Altima L33;18;2'07.9779;1.0832;0.0070;174.770
15;23;Майкл Карузо Дин Фьоре;None;Nissan Altima L33;17;2'08.1139;1.2192;0.1360;174.585
16;111;Крис Питер Ричи Стэнэвей;None;Ford Falcon FG/X;22;2'08.3332;1.4385;0.2193;174.286
17;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;21;2'08.4992;1.6045;0.1660;174.061
18;17;Скотт Пай Тони Д'Альберто;None;Ford Falcon FG/X;19;2'08.5654;1.6707;0.0662;173.972
19;2;Гарт Тандер Уоррен Лафф;None;Holden Commodore VF;17;2'08.5879;1.6932;0.0225;173.941
20;9;Дэвид Рейнольдс Крэг Берд;None;Holden Commodore VF;12;2'08.6731;1.7784;0.0852;173.826
21;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;20;2'08.6793;1.7846;0.0062;173.818
22;7;Тодд Келли Мэтт Кэмпбелл;None;Nissan Altima L33;17;2'08.7227;1.8280;0.0434;173.759
23;3;Андре Хаймгартнер Аарен Рассел;None;Holden Commodore VF;20;2'08.9054;2.0107;0.1827;173.513
24;4;Крис ван дер Дрифт Shae Davies;None;Holden Commodore VF;16;2'08.9943;2.0996;0.0889;173.393
25;222;Ник Перкат Кэмерон Макконвиль;None;Holden Commodore VF;21;2'09.0146;2.1199;0.0203;173.366
26;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;20;2'09.1579;2.2632;0.1433;173.174
27;360;Симона де Сильвестро Рене Грейси;None;Nissan Altima L33;21;2'11.4518;4.5571;2.2939;170.152
