Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;17;2'05.2946;None;None;178.513
2;12;Фабиан Култхард Люк Юлден;None;Ford Falcon FG/X;20;2'05.3679;0.0733;0.0733;178.409
3;55;Час Мостер Steven Owen;None;Ford Falcon FG/X;17;2'05.7065;0.4119;0.3386;177.928
4;33;Скотт Маклафлин Дэвид Уолл;None;Volvo S60;18;2'05.8214;0.5268;0.1149;177.766
5;8;Джейсон Брайт Эндрю Джонс;None;Holden Commodore VF;18;2'05.8508;0.5562;0.0294;177.724
6;2;Гарт Тандер Уоррен Лафф;None;Holden Commodore VF;16;2'05.8872;0.5926;0.0364;177.673
7;14;Тим Слейд Эш Уолш;None;Holden Commodore VF;20;2'05.9118;0.6172;0.0246;177.638
8;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;19;2'05.9211;0.6265;0.0093;177.625
9;97;Шейн ван Гисберген Александр Према;None;Holden Commodore VF;14;2'05.9621;0.6675;0.0410;177.567
10;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;17;2'06.0460;0.7514;0.0839;177.449
11;1;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG/X;17;2'06.0991;0.8045;0.0531;177.374
12;6;Кэмерон Уотерс Джек ЛеБрок;None;Ford Falcon FG/X;16;2'06.3006;1.0060;0.2015;177.091
13;9;Дэвид Рейнольдс Крэг Берд;None;Holden Commodore VF;16;2'06.3943;1.0997;0.0937;176.960
14;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;16;2'06.4021;1.1075;0.0078;176.949
15;222;Ник Перкат Кэмерон Макконвиль;None;Holden Commodore VF;17;2'06.5241;1.2295;0.1220;176.778
16;96;Дейл Вуд Дэвид Расселл;None;Nissan Altima L33;19;2'06.5881;1.2935;0.0640;176.689
17;23;Майкл Карузо Дин Фьоре;None;Nissan Altima L33;16;2'06.6476;1.3530;0.0595;176.606
18;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;17;2'06.6527;1.3581;0.0051;176.599
19;15;Рик Келли Расселл Инголл;None;Nissan Altima L33;17;2'06.8338;1.5392;0.1811;176.347
20;7;Тодд Келли Мэтт Кэмпбелл;None;Nissan Altima L33;14;2'06.9424;1.6478;0.1086;176.196
21;3;Андре Хаймгартнер Аарен Рассел;None;Holden Commodore VF;17;2'07.4218;2.1272;0.4794;175.533
22;111;Крис Питер Ричи Стэнэвей;None;Ford Falcon FG/X;19;2'07.4988;2.2042;0.0770;175.427
23;17;Скотт Пай Тони Д'Альберто;None;Ford Falcon FG/X;19;2'07.5044;2.2098;0.0056;175.419
24;21;Тим Бланкард Маколи Джонс;None;Holden Commodore VF;19;2'07.5112;2.2166;0.0068;175.410
25;4;Крис ван дер Дрифт Shae Davies;None;Holden Commodore VF;14;2'08.8653;3.5707;1.3541;173.567
26;360;Симона де Сильвестро Рене Грейси;None;Nissan Altima L33;21;2'09.1838;3.8892;0.3185;173.139
