Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;19;2'05.1494;None;None;178.720
2;1;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG/X;18;2'05.3125;0.1631;0.1631;178.488
3;55;Час Мостер Steven Owen;None;Ford Falcon FG/X;17;2'05.3279;0.1785;0.0154;178.466
4;33;Скотт Маклафлин Дэвид Уолл;None;Volvo S60;17;2'05.3535;0.2041;0.0256;178.429
5;97;Шейн ван Гисберген Александр Према;None;Holden Commodore VF;19;2'05.3922;0.2428;0.0387;178.374
6;14;Тим Слейд Эш Уолш;None;Holden Commodore VF;19;2'05.3939;0.2445;0.0017;178.372
7;8;Джейсон Брайт Эндрю Джонс;None;Holden Commodore VF;18;2'05.6743;0.5249;0.2804;177.974
8;12;Фабиан Култхард Люк Юлден;None;Ford Falcon FG/X;21;2'05.7300;0.5806;0.0557;177.895
9;9;Дэвид Рейнольдс Крэг Берд;None;Holden Commodore VF;14;2'05.9413;0.7919;0.2113;177.597
10;6;Кэмерон Уотерс Джек ЛеБрок;None;Ford Falcon FG/X;17;2'05.9492;0.7998;0.0079;177.585
11;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;17;2'05.9552;0.8058;0.0060;177.577
12;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;15;2'05.9811;0.8317;0.0259;177.540
13;23;Майкл Карузо Дин Фьоре;None;Nissan Altima L33;16;2'06.0129;0.8635;0.0318;177.496
14;17;Скотт Пай Тони Д'Альберто;None;Ford Falcon FG/X;18;2'06.1113;0.9619;0.0984;177.357
15;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;15;2'06.1675;1.0181;0.0562;177.278
16;96;Дейл Вуд Дэвид Расселл;None;Nissan Altima L33;18;2'06.2062;1.0568;0.0387;177.224
17;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;17;2'06.3050;1.1556;0.0988;177.085
18;15;Рик Келли Расселл Инголл;None;Nissan Altima L33;17;2'06.3679;1.2185;0.0629;176.997
19;2;Гарт Тандер Уоррен Лафф;None;Holden Commodore VF;15;2'06.3807;1.2313;0.0128;176.979
20;222;Ник Перкат Кэмерон Макконвиль;None;Holden Commodore VF;11;2'06.6624;1.5130;0.2817;176.585
21;21;Тим Бланкард Маколи Джонс;None;Holden Commodore VF;18;2'06.6769;1.5275;0.0145;176.565
22;111;Крис Питер Ричи Стэнэвей;None;Ford Falcon FG/X;17;2'06.7779;1.6285;0.1010;176.425
23;7;Тодд Келли Мэтт Кэмпбелл;None;Nissan Altima L33;16;2'07.1363;1.9869;0.3584;175.927
24;3;Андре Хаймгартнер Аарен Рассел;None;Holden Commodore VF;15;2'07.3931;2.2437;0.2568;175.573
25;34;Джеймс Моффат Джеймс Голдинг;None;Volvo S60;15;2'07.4006;2.2512;0.0075;175.562
26;4;Крис ван дер Дрифт Shae Davies;None;Holden Commodore VF;17;2'08.5113;3.3619;1.1107;174.045
27;360;Симона де Сильвестро Рене Грейси;None;Nissan Altima L33;18;2'08.7057;3.5563;0.1944;173.782
