Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;9;Дэвид Рейнольдс Крэг Берд;None;Holden Commodore VF;141;2'06.2769;None;None;177.125
2;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;160;2'06.4325;0.1556;0.1556;176.907
3;12;Фабиан Култхард Люк Юлден;None;Ford Falcon FG/X;148;2'07.0628;0.7859;0.6303;176.029
4;97;Шейн ван Гисберген Александр Према;None;Holden Commodore VF;159;2'07.1539;0.8770;0.0911;175.903
5;33;Скотт Маклафлин Дэвид Уолл;None;Volvo S60;65;2'07.1711;0.8942;0.0172;175.879
6;14;Тим Слейд Эш Уолш;None;Holden Commodore VF;75;2'07.2254;0.9485;0.0543;175.804
7;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;154;2'07.2342;0.9573;0.0088;175.792
8;23;Майкл Карузо Дин Фьоре;None;Nissan Altima L33;120;2'07.4644;1.1875;0.2302;175.474
9;15;Рик Келли Расселл Инголл;None;Nissan Altima L33;148;2'07.4712;1.1943;0.0068;175.465
10;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;76;2'07.5491;1.2722;0.0779;175.358
11;6;Кэмерон Уотерс Джек ЛеБрок;None;Ford Falcon FG/X;160;2'07.5843;1.3074;0.0352;175.309
12;17;Скотт Пай Тони Д'Альберто;None;Ford Falcon FG/X;119;2'07.5904;1.3135;0.0061;175.301
13;55;Час Мостер Steven Owen;None;Ford Falcon FG/X;12;2'07.6212;1.3443;0.0308;175.259
14;222;Ник Перкат Кэмерон Макконвиль;None;Holden Commodore VF;159;2'07.6306;1.3537;0.0094;175.246
15;2;Гарт Тандер Уоррен Лафф;None;Holden Commodore VF;119;2'07.6874;1.4105;0.0568;175.168
16;8;Джейсон Брайт Эндрю Джонс;None;Holden Commodore VF;77;2'07.6963;1.4194;0.0089;175.156
17;1;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG/X;73;2'07.7026;1.4257;0.0063;175.147
18;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;67;2'07.7323;1.4554;0.0297;175.106
19;7;Тодд Келли Мэтт Кэмпбелл;None;Nissan Altima L33;78;2'07.7542;1.4773;0.0219;175.076
20;34;Джеймс Моффат Джеймс Голдинг;None;Volvo S60;72;2'07.8043;1.5274;0.0501;175.008
21;96;Дейл Вуд Дэвид Расселл;None;Nissan Altima L33;158;2'07.9339;1.6570;0.1296;174.830
22;21;Тим Бланкард Маколи Джонс;None;Holden Commodore VF;86;2'07.9638;1.6869;0.0299;174.790
23;111;Крис Питер Ричи Стэнэвей;None;Ford Falcon FG/X;49;2'07.9974;1.7205;0.0336;174.744
24;3;Андре Хаймгартнер Аарен Рассел;None;Holden Commodore VF;84;2'08.1500;1.8731;0.1526;174.536
25;4;Крис ван дер Дрифт Shae Davies;None;Holden Commodore VF;121;2'08.7677;2.4908;0.6177;173.698
26;360;Симона де Сильвестро Рене Грейси;None;Nissan Altima L33;66;2'09.4611;3.1842;0.6934;172.768
27;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;2;2'20.1891;13.9122;10.7280;159.547
