Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Час Мостер Steven Owen;None;Ford Falcon FG/X;19;2'05.3352;None;None;178.455
2;1;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG/X;18;2'05.6383;0.3031;0.3031;178.025
3;33;Скотт Маклафлин Дэвид Уолл;None;Volvo S60;21;2'05.9407;0.6055;0.3024;177.597
4;97;Шейн ван Гисберген Александр Према;None;Holden Commodore VF;22;2'06.1960;0.8608;0.2553;177.238
5;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;19;2'06.2944;0.9592;0.0984;177.100
6;6;Кэмерон Уотерс Джек ЛеБрок;None;Ford Falcon FG/X;22;2'06.3210;0.9858;0.0266;177.063
7;8;Джейсон Брайт Эндрю Джонс;None;Holden Commodore VF;19;2'06.7071;1.3719;0.3861;176.523
8;14;Тим Слейд Эш Уолш;None;Holden Commodore VF;22;2'06.8039;1.4687;0.0968;176.388
9;2;Гарт Тандер Уоррен Лафф;None;Holden Commodore VF;18;2'06.8473;1.5121;0.0434;176.328
10;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;20;2'07.0099;1.6747;0.1626;176.102
11;222;Ник Перкат Кэмерон Макконвиль;None;Holden Commodore VF;19;2'07.0148;1.6796;0.0049;176.096
12;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;19;2'07.0426;1.7074;0.0278;176.057
13;23;Майкл Карузо Дин Фьоре;None;Nissan Altima L33;21;2'07.0602;1.7250;0.0176;176.033
14;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;19;2'07.1122;1.7770;0.0520;175.961
15;12;Фабиан Култхард Люк Юлден;None;Ford Falcon FG/X;25;2'07.1641;1.8289;0.0519;175.889
16;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;25;2'07.2056;1.8704;0.0415;175.831
17;34;Джеймс Моффат Джеймс Голдинг;None;Volvo S60;22;2'07.2056;1.8704;0.0000;175.831
18;15;Рик Келли Расселл Инголл;None;Nissan Altima L33;18;2'07.2099;1.8747;0.0043;175.825
19;96;Дейл Вуд Дэвид Расселл;None;Nissan Altima L33;21;2'07.4237;2.0885;0.2138;175.530
20;9;Дэвид Рейнольдс Крэг Берд;None;Holden Commodore VF;17;2'07.4554;2.1202;0.0317;175.487
21;7;Тодд Келли Мэтт Кэмпбелл;None;Nissan Altima L33;17;2'07.5188;2.1836;0.0634;175.400
22;3;Андре Хаймгартнер Аарен Рассел;None;Holden Commodore VF;22;2'07.5490;2.2138;0.0302;175.358
23;21;Тим Бланкард Маколи Джонс;None;Holden Commodore VF;20;2'07.5759;2.2407;0.0269;175.321
24;111;Крис Питер Ричи Стэнэвей;None;Ford Falcon FG/X;25;2'07.9845;2.6493;0.4086;174.761
25;17;Скотт Пай Тони Д'Альберто;None;Ford Falcon FG/X;23;2'08.0356;2.7004;0.0511;174.692
26;360;Симона де Сильвестро Рене Грейси;None;Nissan Altima L33;24;2'08.2816;2.9464;0.2460;174.357
27;4;Крис ван дер Дрифт Shae Davies;None;Holden Commodore VF;19;2'08.9406;3.6054;0.6590;173.465
