Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;8;2'06.7664;None;None;176.441
2;2;Гарт Тандер Уоррен Лафф;None;Holden Commodore VF;8;2'06.8657;0.0993;0.0993;176.302
3;33;Скотт Маклафлин Дэвид Уолл;None;Volvo S60;8;2'06.8703;0.1039;0.0046;176.296
4;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;8;2'06.9607;0.1943;0.0904;176.171
5;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;8;2'06.9680;0.2016;0.0073;176.160
6;3;Андре Хаймгартнер Аарен Рассел;None;Holden Commodore VF;7;2'07.1300;0.3636;0.1620;175.936
7;55;Час Мостер Steven Owen;None;Ford Falcon FG/X;8;2'07.4442;0.6778;0.3142;175.502
8;1;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG/X;8;2'07.4508;0.6844;0.0066;175.493
9;12;Фабиан Култхард Люк Юлден;None;Ford Falcon FG/X;8;2'07.5059;0.7395;0.0551;175.417
10;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;7;2'07.5130;0.7466;0.0071;175.407
11;6;Кэмерон Уотерс Джек ЛеБрок;None;Ford Falcon FG/X;8;2'07.5139;0.7475;0.0009;175.406
12;17;Скотт Пай Тони Д'Альберто;None;Ford Falcon FG/X;8;2'07.5241;0.7577;0.0102;175.392
13;9;Дэвид Рейнольдс Крэг Берд;None;Holden Commodore VF;8;2'07.5327;0.7663;0.0086;175.380
14;222;Ник Перкат Кэмерон Макконвиль;None;Holden Commodore VF;8;2'07.5745;0.8081;0.0418;175.323
15;34;Джеймс Моффат Джеймс Голдинг;None;Volvo S60;8;2'07.5752;0.8088;0.0007;175.322
16;111;Крис Питер Ричи Стэнэвей;None;Ford Falcon FG/X;8;2'07.5903;0.8239;0.0151;175.301
17;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;8;2'07.6172;0.8508;0.0269;175.264
18;15;Рик Келли Расселл Инголл;None;Nissan Altima L33;7;2'07.6235;0.8571;0.0063;175.256
19;97;Шейн ван Гисберген Александр Према;None;Holden Commodore VF;8;2'07.8807;1.1143;0.2572;174.903
20;14;Тим Слейд Эш Уолш;None;Holden Commodore VF;7;2'07.9282;1.1618;0.0475;174.838
21;21;Тим Бланкард Маколи Джонс;None;Holden Commodore VF;8;2'08.2648;1.4984;0.3366;174.379
22;96;Дейл Вуд Дэвид Расселл;None;Nissan Altima L33;7;2'08.4948;1.7284;0.2300;174.067
23;4;Крис ван дер Дрифт Shae Davies;None;Holden Commodore VF;7;2'08.9091;2.1427;0.4143;173.508
24;8;Джейсон Брайт Эндрю Джонс;None;Holden Commodore VF;8;2'08.9659;2.1995;0.0568;173.431
25;7;Тодд Келли Мэтт Кэмпбелл;None;Nissan Altima L33;5;2'09.2295;2.4631;0.2636;173.078
26;23;Майкл Карузо Дин Фьоре;None;Nissan Altima L33;7;2'10.8785;4.1121;1.6490;170.897
27;360;Симона де Сильвестро Рене Грейси;None;Nissan Altima L33;7;2'12.2483;5.4819;1.3698;169.127
