Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;19;2'05.9500;None;None;177.584
2;12;Фабиан Култхард Люк Юлден;None;Ford Falcon FG/X;20;2'06.5193;0.5693;0.5693;176.785
3;14;Тим Слейд Эш Уолш;None;Holden Commodore VF;19;2'06.5742;0.6242;0.0549;176.708
4;33;Скотт Маклафлин Дэвид Уолл;None;Volvo S60;20;2'06.7200;0.7700;0.1458;176.505
5;222;Ник Перкат Кэмерон Макконвиль;None;Holden Commodore VF;18;2'06.7611;0.8111;0.0411;176.448
6;8;Джейсон Брайт Эндрю Джонс;None;Holden Commodore VF;18;2'06.8636;0.9136;0.1025;176.305
7;2;Гарт Тандер Уоррен Лафф;None;Holden Commodore VF;16;2'06.9252;0.9752;0.0616;176.220
8;23;Майкл Карузо Дин Фьоре;None;Nissan Altima L33;15;2'06.9285;0.9785;0.0033;176.215
9;1;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG/X;20;2'06.9475;0.9975;0.0190;176.189
10;97;Шейн ван Гисберген Александр Према;None;Holden Commodore VF;19;2'07.2783;1.3283;0.3308;175.731
11;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;20;2'07.3539;1.4039;0.0756;175.627
12;6;Кэмерон Уотерс Джек ЛеБрок;None;Ford Falcon FG/X;18;2'07.4855;1.5355;0.1316;175.445
13;111;Крис Питер Ричи Стэнэвей;None;Ford Falcon FG/X;21;2'07.5595;1.6095;0.0740;175.344
14;15;Рик Келли Расселл Инголл;None;Nissan Altima L33;10;2'07.5879;1.6379;0.0284;175.305
15;34;Джеймс Моффат Джеймс Голдинг;None;Volvo S60;15;2'07.7129;1.7629;0.1250;175.133
16;9;Дэвид Рейнольдс Крэг Берд;None;Holden Commodore VF;16;2'07.7320;1.7820;0.0191;175.107
17;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;18;2'07.9076;1.9576;0.1756;174.866
18;3;Андре Хаймгартнер Аарен Рассел;None;Holden Commodore VF;19;2'08.0846;2.1346;0.1770;174.625
19;7;Тодд Келли Мэтт Кэмпбелл;None;Nissan Altima L33;18;2'08.1636;2.2136;0.0790;174.517
20;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;17;2'08.1921;2.2421;0.0285;174.478
21;96;Дейл Вуд Дэвид Расселл;None;Nissan Altima L33;15;2'08.3394;2.3894;0.1473;174.278
22;21;Тим Бланкард Маколи Джонс;None;Holden Commodore VF;22;2'08.5679;2.6179;0.2285;173.968
23;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;16;2'08.7277;2.7777;0.1598;173.752
24;55;Час Мостер Steven Owen;None;Ford Falcon FG/X;6;2'09.0611;3.1111;0.3334;173.303
25;17;Скотт Пай Тони Д'Альберто;None;Ford Falcon FG/X;7;2'09.3359;3.3859;0.2748;172.935
26;360;Симона де Сильвестро Рене Грейси;None;Nissan Altima L33;21;2'09.6733;3.7233;0.3374;172.485
27;4;Крис ван дер Дрифт Shae Davies;None;Holden Commodore VF;17;2'11.3980;5.4480;1.7247;170.221
