Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;6;Кэмерон Уотерс Джек ЛеБрок;None;Ford Falcon FG/X;20;2'05.9547;None;None;177.578
2;12;Фабиан Култхард Люк Юлден;None;Ford Falcon FG/X;23;2'05.9824;0.0277;0.0277;177.539
3;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;19;2'06.0097;0.0550;0.0273;177.500
4;1;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG/X;20;2'06.0828;0.1281;0.0731;177.397
5;97;Шейн ван Гисберген Александр Према;None;Holden Commodore VF;21;2'06.1487;0.1940;0.0659;177.305
6;17;Скотт Пай Тони Д'Альберто;None;Ford Falcon FG/X;18;2'06.1855;0.2308;0.0368;177.253
7;55;Час Мостер Steven Owen;None;Ford Falcon FG/X;18;2'06.3398;0.3851;0.1543;177.036
8;21;Тим Бланкард Маколи Джонс;None;Holden Commodore VF;19;2'06.5523;0.5976;0.2125;176.739
9;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;19;2'06.6857;0.7310;0.1334;176.553
10;14;Тим Слейд Эш Уолш;None;Holden Commodore VF;18;2'06.8069;0.8522;0.1212;176.384
11;7;Тодд Келли Мэтт Кэмпбелл;None;Nissan Altima L33;20;2'06.8279;0.8732;0.0210;176.355
12;4;Крис ван дер Дрифт Shae Davies;None;Holden Commodore VF;16;2'06.8392;0.8845;0.0113;176.339
13;2;Гарт Тандер Уоррен Лафф;None;Holden Commodore VF;18;2'06.9265;0.9718;0.0873;176.218
14;34;Джеймс Моффат Джеймс Голдинг;None;Volvo S60;20;2'06.9508;0.9961;0.0243;176.184
15;222;Ник Перкат Кэмерон Макконвиль;None;Holden Commodore VF;20;2'06.9841;1.0294;0.0333;176.138
16;111;Крис Питер Ричи Стэнэвей;None;Ford Falcon FG/X;20;2'06.9853;1.0306;0.0012;176.136
17;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;18;2'07.0016;1.0469;0.0163;176.114
18;33;Скотт Маклафлин Дэвид Уолл;None;Volvo S60;20;2'07.0388;1.0841;0.0372;176.062
19;96;Дейл Вуд Дэвид Расселл;None;Nissan Altima L33;18;2'07.0474;1.0927;0.0086;176.050
20;23;Майкл Карузо Дин Фьоре;None;Nissan Altima L33;18;2'07.1130;1.1583;0.0656;175.959
21;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;19;2'07.1679;1.2132;0.0549;175.884
22;15;Рик Келли Расселл Инголл;None;Nissan Altima L33;18;2'07.1782;1.2235;0.0103;175.869
23;3;Андре Хаймгартнер Аарен Рассел;None;Holden Commodore VF;20;2'07.1932;1.2385;0.0150;175.849
24;9;Дэвид Рейнольдс Крэг Берд;None;Holden Commodore VF;15;2'07.2934;1.3387;0.1002;175.710
25;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;16;2'07.5170;1.5623;0.2236;175.402
26;8;Джейсон Брайт Эндрю Джонс;None;Holden Commodore VF;20;2'07.6823;1.7276;0.1653;175.175
27;360;Симона де Сильвестро Рене Грейси;None;Nissan Altima L33;20;2'09.4318;3.4771;1.7495;172.807
