Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;8;Ник Перкат;None;Holden Commodore VF;23;1'12.9311;None;None;141.174
2;17;Скотт Маклафлин;None;Ford Falcon FG-X;4;1'12.9522;0.0211;0.0211;141.133
3;88;Джейми Уинкап;None;Holden Commodore VF;6;1'13.1544;0.2233;0.2022;140.743
4;19;Уилл Дэвисон;None;Holden Commodore VF;49;1'13.2074;0.2763;0.0530;140.641
5;22;Джеймс Кортни;None;Holden Commodore VF;18;1'13.2169;0.2858;0.0095;140.623
6;15;Рик Келли;None;Nissan Altima;16;1'13.3378;0.4067;0.1209;140.391
7;97;Шейн ван Гисберген;None;Holden Commodore VF;4;1'13.3396;0.4085;0.0018;140.388
8;9;Дэвид Рейнольдс;None;Holden Commodore VF;3;1'13.3893;0.4582;0.0497;140.292
9;888;Крэг Лаундес;None;Holden Commodore VF;10;1'13.3970;0.4659;0.0077;140.278
10;18;Ли Холдсуорт;None;Holden Commodore VF;12;1'13.4090;0.4779;0.0120;140.255
11;2;Скотт Пай;None;Holden Commodore VF;43;1'13.4544;0.5233;0.0454;140.168
12;12;Фабиан Култхард;None;Ford Falcon FG-X;48;1'13.4567;0.5256;0.0023;140.164
13;14;Тим Слейд;None;Holden Commodore VF;6;1'13.4614;0.5303;0.0047;140.155
14;6;Кэмерон Уотерс;None;Ford Falcon FG-X;2;1'13.4841;0.5530;0.0227;140.111
15;5;Марк Винтерботтом;None;Ford Falcon FG-X;4;1'13.5459;0.6148;0.0618;139.994
16;23;Майкл Карузо;None;Nissan Altima;44;1'13.5624;0.6313;0.0165;139.962
17;55;Час Мостер;None;Ford Falcon FG-X;5;1'13.5628;0.6317;0.0004;139.962
18;33;Гарт Тандер;None;Holden Commodore VF;2;1'13.5669;0.6358;0.0041;139.954
19;99;Дейл Вуд;None;Holden Commodore VF;16;1'13.5902;0.6591;0.0233;139.909
20;34;Джеймс Моффат;None;Holden Commodore VF;47;1'13.6292;0.6981;0.0390;139.835
21;56;Джейсон Брайт;None;Ford Falcon FG-X;13;1'13.6576;0.7265;0.0284;139.781
22;7;Тодд Келли;None;Nissan Altima;18;1'13.7894;0.8583;0.1318;139.532
23;78;Симона де Сильвестро;None;Nissan Altima;21;1'13.8586;0.9275;0.0692;139.401
24;21;Тим Бланкард;None;Holden Commodore VF;24;1'13.8815;0.9504;0.0229;139.358
25;62;Алекс Рулло;None;Holden Commodore VF;19;1'14.0072;1.0761;0.1257;139.121
26;3;Аарен Рассел;None;Holden Commodore VF;24;1'14.3032;1.3721;0.2960;138.567
