Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG-X;6;1'13.1279;None;None;140.794
2;55;Час Мостер;None;Ford Falcon FG-X;6;1'13.2815;0.1536;0.1536;140.499
3;88;Джейми Уинкап;None;Holden Commodore VF;6;1'13.2914;0.1635;0.0099;140.480
4;34;Джеймс Моффат;None;Holden Commodore VF;19;1'13.3046;0.1767;0.0132;140.455
5;5;Марк Винтерботтом;None;Ford Falcon FG-X;6;1'13.3513;0.2234;0.0467;140.365
6;12;Фабиан Култхард;None;Ford Falcon FG-X;2;1'13.3855;0.2576;0.0342;140.300
7;22;Джеймс Кортни;None;Holden Commodore VF;4;1'13.3996;0.2717;0.0141;140.273
8;6;Кэмерон Уотерс;None;Ford Falcon FG-X;17;1'13.4275;0.2996;0.0279;140.219
9;18;Ли Холдсуорт;None;Holden Commodore VF;9;1'13.5028;0.3749;0.0753;140.076
10;23;Майкл Карузо;None;Nissan Altima;51;1'13.5076;0.3797;0.0048;140.067
11;56;Джейсон Брайт;None;Ford Falcon FG-X;5;1'13.5575;0.4296;0.0499;139.972
12;9;Дэвид Рейнольдс;None;Holden Commodore VF;18;1'13.5736;0.4457;0.0161;139.941
13;15;Рик Келли;None;Nissan Altima;63;1'13.5746;0.4467;0.0010;139.939
14;2;Скотт Пай;None;Holden Commodore VF;16;1'13.7126;0.5847;0.1380;139.677
15;888;Крэг Лаундес;None;Holden Commodore VF;26;1'13.7195;0.5916;0.0069;139.664
16;97;Шейн ван Гисберген;None;Holden Commodore VF;8;1'13.7299;0.6020;0.0104;139.644
17;78;Симона де Сильвестро;None;Nissan Altima;20;1'13.7464;0.6185;0.0165;139.613
18;33;Гарт Тандер;None;Holden Commodore VF;44;1'13.7889;0.6610;0.0425;139.533
19;8;Ник Перкат;None;Holden Commodore VF;6;1'13.9246;0.7967;0.1357;139.277
20;99;Дейл Вуд;None;Holden Commodore VF;46;1'14.0238;0.8959;0.0992;139.090
21;21;Тим Бланкард;None;Holden Commodore VF;46;1'14.1126;0.9847;0.0888;138.923
22;3;Аарен Рассел;None;Holden Commodore VF;53;1'14.1266;0.9987;0.0140;138.897
23;19;Уилл Дэвисон;None;Holden Commodore VF;14;1'14.2287;1.1008;0.1021;138.706
24;7;Тодд Келли;None;Nissan Altima;3;1'14.3154;1.1875;0.0867;138.544
25;62;Алекс Рулло;None;Holden Commodore VF;28;1'14.3679;1.2400;0.0525;138.446
26;14;Тим Слейд;None;Holden Commodore VF;51;1'14.5766;1.4487;0.2087;138.059
