Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG-X;7;1'12.0731;None;None;142.854
2;88;Джейми Уинкап;None;Holden Commodore VF;8;1'12.2864;0.2133;0.2133;142.433
3;55;Час Мостер;None;Ford Falcon FG-X;9;1'12.3370;0.2639;0.0506;142.333
4;6;Кэмерон Уотерс;None;Ford Falcon FG-X;9;1'12.3753;0.3022;0.0383;142.258
5;97;Шейн ван Гисберген;None;Holden Commodore VF;10;1'12.3969;0.3238;0.0216;142.216
6;5;Марк Винтерботтом;None;Ford Falcon FG-X;9;1'12.4221;0.3490;0.0252;142.166
7;8;Ник Перкат;None;Holden Commodore VF;9;1'12.4368;0.3637;0.0147;142.137
8;9;Дэвид Рейнольдс;None;Holden Commodore VF;10;1'12.5555;0.4824;0.1187;141.905
9;12;Фабиан Култхард;None;Ford Falcon FG-X;10;1'12.5586;0.4855;0.0031;141.899
10;23;Майкл Карузо;None;Nissan Altima;8;1'12.6316;0.5585;0.0730;141.756
11;14;Тим Слейд;None;Holden Commodore VF;9;1'12.6465;0.5734;0.0149;141.727
12;18;Ли Холдсуорт;None;Holden Commodore VF;9;1'12.6467;0.5736;0.0002;141.727
13;33;Гарт Тандер;None;Holden Commodore VF;9;1'12.6505;0.5774;0.0038;141.719
14;2;Скотт Пай;None;Holden Commodore VF;9;1'12.6513;0.5782;0.0008;141.718
15;7;Тодд Келли;None;Nissan Altima;10;1'12.6696;0.5965;0.0183;141.682
16;22;Джеймс Кортни;None;Holden Commodore VF;10;1'12.6803;0.6072;0.0107;141.661
17;34;Джеймс Моффат;None;Holden Commodore VF;10;1'12.7074;0.6343;0.0271;141.608
18;15;Рик Келли;None;Nissan Altima;9;1'12.7396;0.6665;0.0322;141.546
19;888;Крэг Лаундес;None;Holden Commodore VF;9;1'12.7589;0.6858;0.0193;141.508
20;99;Дейл Вуд;None;Holden Commodore VF;8;1'12.7877;0.7146;0.0288;141.452
21;56;Джейсон Брайт;None;Ford Falcon FG-X;10;1'12.8433;0.7702;0.0556;141.344
22;19;Уилл Дэвисон;None;Holden Commodore VF;8;1'12.8609;0.7878;0.0176;141.310
23;21;Тим Бланкард;None;Holden Commodore VF;9;1'13.2050;1.1319;0.3441;140.646
24;78;Симона де Сильвестро;None;Nissan Altima;10;1'13.5021;1.4290;0.2971;140.077
25;3;Аарен Рассел;None;Holden Commodore VF;10;1'13.6754;1.6023;0.1733;139.748
26;62;Алекс Рулло;None;Holden Commodore VF;8;1'13.7171;1.6440;0.0417;139.669
