Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;9;Дэвид Рейнольдс;None;Holden Commodore VF;15;1'12.8920;None;None;141.250
2;7;Тодд Келли;None;Nissan Altima;12;1'12.9887;0.0967;0.0967;141.062
3;97;Шейн ван Гисберген;None;Holden Commodore VF;26;1'13.0945;0.2025;0.1058;140.858
4;888;Крэг Лаундес;None;Holden Commodore VF;18;1'13.1401;0.2481;0.0456;140.770
5;14;Тим Слейд;None;Holden Commodore VF;20;1'13.1497;0.2577;0.0096;140.752
6;55;Час Мостер;None;Ford Falcon FG-X;17;1'13.1503;0.2583;0.0006;140.751
7;33;Гарт Тандер;None;Holden Commodore VF;19;1'13.1840;0.2920;0.0337;140.686
8;19;Уилл Дэвисон;None;Holden Commodore VF;17;1'13.2071;0.3151;0.0231;140.642
9;12;Фабиан Култхард;None;Ford Falcon FG-X;17;1'13.2652;0.3732;0.0581;140.530
10;22;Джеймс Кортни;None;Holden Commodore VF;14;1'13.3090;0.4170;0.0438;140.446
11;18;Ли Холдсуорт;None;Holden Commodore VF;18;1'13.3497;0.4577;0.0407;140.368
12;88;Джейми Уинкап;None;Holden Commodore VF;19;1'13.3559;0.4639;0.0062;140.356
13;17;Скотт Маклафлин;None;Ford Falcon FG-X;23;1'13.3774;0.4854;0.0215;140.315
14;34;Джеймс Моффат;None;Holden Commodore VF;18;1'13.4108;0.5188;0.0334;140.251
15;5;Марк Винтерботтом;None;Ford Falcon FG-X;17;1'13.5015;0.6095;0.0907;140.078
16;15;Рик Келли;None;Nissan Altima;15;1'13.5353;0.6433;0.0338;140.014
17;23;Майкл Карузо;None;Nissan Altima;15;1'13.5549;0.6629;0.0196;139.977
18;8;Ник Перкат;None;Holden Commodore VF;22;1'13.5871;0.6951;0.0322;139.915
19;6;Кэмерон Уотерс;None;Ford Falcon FG-X;16;1'13.7339;0.8419;0.1468;139.637
20;99;Дейл Вуд;None;Holden Commodore VF;16;1'13.7434;0.8514;0.0095;139.619
21;56;Джейсон Брайт;None;Ford Falcon FG-X;19;1'13.7833;0.8913;0.0399;139.543
22;2;Скотт Пай;None;Holden Commodore VF;15;1'13.9086;1.0166;0.1253;139.307
23;78;Симона де Сильвестро;None;Nissan Altima;22;1'14.1367;1.2447;0.2281;138.878
24;21;Тим Бланкард;None;Holden Commodore VF;18;1'14.2944;1.4024;0.1577;138.583
25;62;Алекс Рулло;None;Holden Commodore VF;18;1'14.3537;1.4617;0.0593;138.473
26;3;Аарен Рассел;None;Holden Commodore VF;18;1'14.5016;1.6096;0.1479;138.198
