Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;888;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;17;1'10.6096;None;None;150.914
2;55;Час Мостер Джеймс Моффат;None;Ford Mustang GT;19;1'10.8467;0.2371;0.2371;150.409
3;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;16;1'10.9310;0.3214;0.0843;150.230
4;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;15;1'11.0125;0.4029;0.0815;150.058
5;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;16;1'11.0875;0.4779;0.0750;149.899
6;6;Кэмерон Уотерс Майкл Карузо;None;Ford Mustang GT;15;1'11.1074;0.4978;0.0199;149.857
7;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;17;1'11.1728;0.5632;0.0654;149.720
8;8;Ник Перкат Тим Бланкард;None;Holden Commodore ZB;17;1'11.2650;0.6554;0.0922;149.526
9;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;14;1'11.3047;0.6951;0.0397;149.443
10;17;Скотт Маклафлин Александр Према;None;Ford Mustang GT;22;1'11.3263;0.7167;0.0216;149.397
11;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;16;1'11.3327;0.7231;0.0064;149.384
12;7;Андре Хаймгартнер Брайс Фуллвуд;None;Nissan Altima;17;1'11.4071;0.7975;0.0744;149.228
13;35;Тодд Хазелвуд Джек Смит;None;Holden Commodore ZB;19;1'11.6138;1.0042;0.2067;148.798
14;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;15;1'11.6305;1.0209;0.0167;148.763
15;15;Рик Келли Дейл Вуд;None;Nissan Altima;15;1'11.6726;1.0630;0.0421;148.676
16;23;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;17;1'11.7573;1.1477;0.0847;148.500
17;5;Ли Холдсуорт Томас Рэндл;None;Ford Mustang GT;19;1'11.7964;1.1868;0.0391;148.419
18;21;Маколи Джонс Дин Кэнто;None;Holden Commodore ZB;16;1'11.8221;1.2125;0.0257;148.366
19;18;Марк Винтерботтом Стив Ричардс;None;Holden Commodore ZB;12;1'11.8824;1.2728;0.0603;148.242
20;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;16;1'12.0875;1.4779;0.2051;147.820
21;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;17;1'12.1252;1.5156;0.0377;147.743
22;33;Ричи Стэнэвей Крис Питер;None;Holden Commodore ZB;17;1'12.2980;1.6884;0.1728;147.389
23;3;Гарри Джекобсон Дин Фьоре;None;Nissan Altima;18;1'12.3627;1.7531;0.0647;147.258
24;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;10;1'12.3854;1.7758;0.0227;147.212
25;56;Brodie Kostecki Джейк Костеки;None;Holden Commodore ZB;19;1'13.4538;2.8442;1.0684;145.070
