Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;11;Рик Келли Гарри Джекобсон;None;Nissan Altima;14;1'11.3245;None;None;149.401
2;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore ZB;15;1'11.4351;0.1106;0.1106;149.170
3;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;15;1'11.4411;0.1166;0.0060;149.157
4;8;Ник Перкат Маколи Джонс;None;Holden Commodore ZB;16;1'11.4424;0.1179;0.0013;149.155
5;1;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore ZB;16;1'11.4787;0.1542;0.0363;149.079
6;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG X;18;1'11.4997;0.1752;0.0210;149.035
7;97;Шейн ван Гисберген Эрл Бамбер;None;Holden Commodore ZB;14;1'11.5651;0.2406;0.0654;148.899
8;9;Люк Юлден Дэвид Рейнольдс;None;Holden Commodore ZB;15;1'11.6069;0.2824;0.0418;148.812
9;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;16;1'11.6491;0.3246;0.0422;148.724
10;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;13;1'11.6609;0.3364;0.0118;148.700
11;7;Андре Хаймгартнер Аарен Рассел;None;Nissan Altima;17;1'11.7249;0.4004;0.0640;148.567
12;25;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;14;1'11.8356;0.5111;0.1107;148.338
13;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG X;18;1'11.8445;0.5200;0.0089;148.320
14;55;Час Мостер Джеймс Моффат;None;Ford Falcon FG X;19;1'11.8970;0.5725;0.0525;148.212
15;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG X;14;1'11.9348;0.6103;0.0378;148.134
16;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;14;1'12.0117;0.6872;0.0769;147.975
17;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;14;1'12.0892;0.7647;0.0775;147.816
18;6;Кэмерон Уотерс Дэвид Расселл;None;Ford Falcon FG X;15;1'12.1113;0.7868;0.0221;147.771
19;230;Уилл Дэвисон Алекс Дэвисон;None;Ford Falcon FG X;16;1'12.1166;0.7921;0.0053;147.760
20;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;18;1'12.2062;0.8817;0.0896;147.577
21;21;Тим Бланкард Дейл Вуд;None;Holden Commodore ZB;15;1'12.2916;0.9671;0.0854;147.403
22;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;15;1'12.3910;1.0665;0.0994;147.200
23;35;Тодд Хазелвуд Брайс Фуллвуд;None;Ford Falcon FG X;17;1'12.6297;1.3052;0.2387;146.716
24;33;Гарт Тандер Крис Питер;None;Holden Commodore ZB;14;1'12.6544;1.3299;0.0247;146.666
25;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;13;1'12.8436;1.5191;0.1892;146.286
26;56;Ричи Стэнэвей Steven Owen;None;Ford Falcon FG X;12;1'13.6956;2.3711;0.8520;144.594
