Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;12;Фабиан Култхард;None;Ford Mustang GT;10;1'13.4381;None;None;140.199
2;88;Джейми Уинкап;None;Holden Commodore ZB;3;1'13.4382;0.0001;0.0001;140.199
3;20;Скотт Пай;None;Holden Commodore ZB;30;1'13.5105;0.0724;0.0723;140.061
4;17;Скотт Маклафлин;None;Ford Mustang GT;9;1'13.6876;0.2495;0.1771;139.725
5;97;Шейн ван Гисберген;None;Holden Commodore ZB;24;1'13.7599;0.3218;0.0723;139.588
6;25;Час Мостер;None;Holden Commodore ZB;2;1'13.7945;0.3564;0.0346;139.522
7;44;Джеймс Кортни;None;Ford Mustang GT;4;1'13.8175;0.3794;0.0230;139.479
8;8;Ник Перкат;None;Holden Commodore ZB;4;1'13.9655;0.5274;0.1480;139.200
9;99;Антон де Паскуале;None;Holden Commodore ZB;15;1'13.9703;0.5322;0.0048;139.190
10;9;Дэвид Рейнольдс;None;Holden Commodore ZB;4;1'14.0052;0.5671;0.0349;139.125
11;7;Андре Хаймгартнер;None;Ford Mustang GT;24;1'14.0103;0.5722;0.0051;139.115
12;14;Тодд Хазелвуд;None;Holden Commodore ZB;26;1'14.0121;0.5740;0.0018;139.112
13;6;Кэмерон Уотерс;None;Ford Mustang GT;15;1'14.0322;0.5941;0.0201;139.074
14;35;Гарри Джекобсон;None;Holden Commodore ZB;21;1'14.0839;0.6458;0.0517;138.977
15;55;Джек ЛеБрок;None;Ford Mustang GT;22;1'14.1580;0.7199;0.0741;138.838
16;18;Марк Винтерботтом;None;Holden Commodore ZB;15;1'14.1616;0.7235;0.0036;138.831
17;15;Рик Келли;None;Ford Mustang GT;25;1'14.1720;0.7339;0.0104;138.812
18;5;Ли Холдсуорт;None;Ford Mustang GT;21;1'14.1771;0.7390;0.0051;138.802
19;34;Зейн Годдард;None;Holden Commodore ZB;24;1'14.1775;0.7394;0.0004;138.802
20;19;Алекс Дэвисон;None;Holden Commodore ZB;24;1'14.2387;0.8006;0.0612;138.687
21;4;Джек Смит;None;Holden Commodore ZB;21;1'14.4712;1.0331;0.2325;138.254
22;3;Маколи Джонс;None;Holden Commodore ZB;22;1'14.5325;1.0944;0.0613;138.141
23;2;Брайс Фуллвуд;None;Holden Commodore ZB;26;1'14.5419;1.1038;0.0094;138.123
24;22;Крис Питер;None;Holden Commodore ZB;25;1'14.8105;1.3724;0.2686;137.627
