Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;6;Кэмерон Уотерс;None;Ford Mustang GT;15;1'12.2954;None;None;142.415
2;17;Скотт Маклафлин;None;Ford Mustang GT;12;1'12.4511;0.1557;0.1557;142.109
3;12;Фабиан Култхард;None;Ford Mustang GT;13;1'12.4593;0.1639;0.0082;142.093
4;8;Ник Перкат;None;Holden Commodore ZB;13;1'12.5491;0.2537;0.0898;141.917
5;25;Час Мостер;None;Holden Commodore ZB;16;1'12.6414;0.3460;0.0923;141.737
6;9;Дэвид Рейнольдс;None;Holden Commodore ZB;11;1'12.6650;0.3696;0.0236;141.691
7;18;Марк Винтерботтом;None;Holden Commodore ZB;16;1'12.7487;0.4533;0.0837;141.528
8;97;Шейн ван Гисберген;None;Holden Commodore ZB;18;1'12.7694;0.4740;0.0207;141.488
9;5;Ли Холдсуорт;None;Ford Mustang GT;13;1'12.8068;0.5114;0.0374;141.415
10;88;Джейми Уинкап;None;Holden Commodore ZB;13;1'12.8331;0.5377;0.0263;141.364
11;44;Джеймс Кортни;None;Ford Mustang GT;13;1'12.8371;0.5417;0.0040;141.356
12;2;Брайс Фуллвуд;None;Holden Commodore ZB;14;1'12.8503;0.5549;0.0132;141.330
13;99;Антон де Паскуале;None;Holden Commodore ZB;13;1'12.8633;0.5679;0.0130;141.305
14;55;Джек ЛеБрок;None;Ford Mustang GT;14;1'12.8833;0.5879;0.0200;141.266
15;3;Маколи Джонс;None;Holden Commodore ZB;11;1'12.8875;0.5921;0.0042;141.258
16;35;Гарри Джекобсон;None;Holden Commodore ZB;11;1'12.9188;0.6234;0.0313;141.198
17;7;Андре Хаймгартнер;None;Ford Mustang GT;11;1'12.9354;0.6400;0.0166;141.166
18;22;Крис Питер;None;Holden Commodore ZB;13;1'12.9824;0.6870;0.0470;141.075
19;15;Рик Келли;None;Ford Mustang GT;11;1'13.0294;0.7340;0.0470;140.984
20;20;Скотт Пай;None;Holden Commodore ZB;14;1'13.0327;0.7373;0.0033;140.977
21;34;Зейн Годдард;None;Holden Commodore ZB;7;1'13.0695;0.7741;0.0368;140.906
22;14;Тодд Хазелвуд;None;Holden Commodore ZB;13;1'13.0956;0.8002;0.0261;140.856
23;4;Джек Смит;None;Holden Commodore ZB;13;1'13.3040;1.0086;0.2084;140.456
24;19;Алекс Дэвисон;None;Holden Commodore ZB;8;1'13.5318;1.2364;0.2278;140.021
