Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап;None;Holden Commodore ZB;5;1'12.0247;None;None;142.950
2;9;Дэвид Рейнольдс;None;Holden Commodore ZB;7;1'12.1782;0.1535;0.1535;142.646
3;25;Час Мостер;None;Holden Commodore ZB;7;1'12.3011;0.2764;0.1229;142.404
4;6;Кэмерон Уотерс;None;Ford Mustang GT;8;1'12.3842;0.3595;0.0831;142.240
5;99;Антон де Паскуале;None;Holden Commodore ZB;7;1'12.4391;0.4144;0.0549;142.133
6;12;Фабиан Култхард;None;Ford Mustang GT;5;1'12.4479;0.4232;0.0088;142.115
7;97;Шейн ван Гисберген;None;Holden Commodore ZB;5;1'12.4971;0.4724;0.0492;142.019
8;2;Брайс Фуллвуд;None;Holden Commodore ZB;8;1'12.6855;0.6608;0.1884;141.651
9;44;Джеймс Кортни;None;Ford Mustang GT;12;1'12.7333;0.7086;0.0478;141.558
10;8;Ник Перкат;None;Holden Commodore ZB;8;1'12.7756;0.7509;0.0423;141.475
11;5;Ли Холдсуорт;None;Ford Mustang GT;8;1'12.5575;0.5328;None;141.901
12;14;Тодд Хазелвуд;None;Holden Commodore ZB;7;1'12.5694;0.5447;0.0119;141.877
13;18;Марк Винтерботтом;None;Holden Commodore ZB;4;1'12.6119;0.5872;0.0425;141.794
14;35;Гарри Джекобсон;None;Holden Commodore ZB;6;1'12.6597;0.6350;0.0478;141.701
15;20;Скотт Пай;None;Holden Commodore ZB;6;1'12.6790;0.6543;0.0193;141.664
16;17;Скотт Маклафлин;None;Ford Mustang GT;4;1'12.7319;0.7072;0.0529;141.560
17;19;Алекс Дэвисон;None;Holden Commodore ZB;7;1'12.7338;0.7091;0.0019;141.557
18;15;Рик Келли;None;Ford Mustang GT;7;1'12.7444;0.7197;0.0106;141.536
19;7;Андре Хаймгартнер;None;Ford Mustang GT;7;1'12.7489;0.7242;0.0045;141.527
20;3;Маколи Джонс;None;Holden Commodore ZB;7;1'12.9445;0.9198;0.1956;141.148
21;4;Джек Смит;None;Holden Commodore ZB;5;1'12.9935;0.9688;0.0490;141.053
22;34;Зейн Годдард;None;Holden Commodore ZB;5;1'13.0377;1.0130;0.0442;140.968
23;22;Крис Питер;None;Holden Commodore ZB;4;1'13.1121;1.0874;0.0744;140.824
24;55;Джек ЛеБрок;None;Ford Mustang GT;1;None;None;None;None
